Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         q           a           m1                       m2                       f                        
D156         3619        7669        5917        4214        4625        7884        2899        4135        595         49          -                        -                        156.5102040816326530     
D54          1737        8815        2889        3312        922         436         2899        9382        1575        162         -                        -                        54.41358024691358024     
D2           5697        3133        2564        7162        5147        8944        2899        9468        1465        1302        -                        -                        2.406298003072196620     
D17          4500        9790        4677        5488        635         5361        2899        5666        988         548         -                        -                        17.86496350364963503     
D12          2964        8212        4719        5262        8136        5065        2899        2260        2298        666         -                        -                        12.33033033033033033     
D4           6111        6422        9656        8429        8169        6664        2899        2114        2318        1475        -                        -                        4.353898305084745762     
D4           5849        6996        8820        8017        903         8839        2899        6531        2168        1513        -                        -                        4.623925974884335756     
D0           4309        880         3429        6858        7658        5246        2899        9181        2549        1760        -                        -                        0.5                      
D15          7746        9367        8346        9178        5698        7999        2899        3089        1432        586         -                        -                        15.98464163822525597     
D3           5052        7410        7609        8074        4125        5929        2899        8809        3022        2030        -                        -                        3.650246305418719211     
D1           7291        1441        5850        9351        3533        4539        2899        9138        2060        1111        -                        -                        1.297029702970297029     
D37          2937        4339        8565        3103        3311        5296        2899        9291        166         115         -                        -                        37.73043478260869565     
D3           5420        4001        1419        7533        320         6907        2899        542         2113        1194        -                        -                        3.350921273031825795     
D0           5052        28          5024        8218        9318        4226        2899        5329        3166        1886        -                        -                        0.014846235418875927     
D38          3735        7085        6617        4242        9123        4884        2899        7396        507         186         -                        -                        38.09139784946236559     
D15          4086        9058        4995        5837        3501        5667        6321        6559        1751        584         -                        -                        15.51027397260273972     
D7           7209        9512        7664        8685        3350        434         6321        3466        1476        1305        -                        -                        7.288888888888888888     
D2           2366        2985        9348        3621        6304        1501        6321        40          1255        1111        -                        -                        2.686768676867686768     
D9           6748        8086        8629        9690        8448        4298        6321        3387        2942        864         -                        -                        9.358796296296296296     
D17          5600        6456        9111        8218        6179        1024        6321        6871        2618        364         -                        -                        17.73626373626373626     
D2           6374        6935        9406        9860        3414        470         6321        9499        3486        2888        -                        -                        2.401315789473684210     
D1           1600        262         1338        2993        1035        4346        6321        4613        1393        207         -                        -                        1.265700483091787439     
D232         8689        2090        6599        8969        2425        2852        6321        3515        280         9           -                        -                        232.2222222222222222     
D21          5491        2974        2517        5746        2874        2277        6321        5855        255         136         -                        -                        21.86764705882352941     
D214         6720        9639        7048        8945        3802        4687        6321        6517        2225        45          -                        -                        214.2                    
D36          4075        7918        6124        5040        8818        1531        6321        5779        965         215         -                        -                        36.82790697674418604     
D4           7105        7733        9339        9704        4236        9414        6321        343         2599        1907        -                        -                        4.055060304142632406     
D2           1300        1377        9890        1974        1057        1322        6321        5527        674         626         -                        -                        2.199680511182108626     
D10          4406        7599        6774        8059        9784        664         6321        6821        3653        753         -                        -                        10.09163346613545816     
D18          3905        8938        4934        7318        643         2383        6321        1998        3413        492         -                        -                        18.16666666666666666     
D4           5782        9103        6646        9544        554         2464        6321        8850        3762        2020        -                        -                        4.506435643564356435     
D23          6545        2906        3639        6883        8200        2980        6321        2531        338         123         -                        -                        23.62601626016260162     
D7           6839        6507        332         8022        2537        2435        4900        309         1183        924         -                        -                        7.042207792207792207     
D1           5555        5054        501         8355        1951        6620        4900        539         2800        2755        -                        -                        1.834482758620689655     
D4           5769        4956        813         7285        1015        5899        4900        761         1516        1221        -                        -                        4.058968058968058968     
D115         5012        8918        6061        5999        6338        1833        4900        2376        987         77          -                        -                        115.8181818181818181     
D1           3315        2596        719         5154        9373        92          4900        5902        1839        1476        -                        -                        1.758807588075880758     
D40          6159        5140        1019        6367        1404        253         4900        7557        208         127         -                        -                        40.47244094488188976     
D44          7713        8502        9178        8131        8732        2237        4900        3875        418         189         -                        -                        44.98412698412698412     
D3           5337        5502        9802        9004        7338        5399        4900        4426        3667        1670        -                        -                        3.294610778443113772     
C            2174        8700        3441        4298        6230        2890        4900        3953        2124        50          174                      -                        -                        
D3           4800        8737        6030        7286        8167        2532        4900        6147        2486        2314        -                        -                        3.775713050993949870     
D58          4645        8534        6078        4991        5373        7165        4900        3131        346         147         -                        -                        58.05442176870748299     
D26          7135        8947        8155        7493        5094        1060        4900        6891        358         333         -                        -                        26.86786786786786786     
D55          5076        6549        8494        6729        5876        2805        4900        5485        1653        117         -                        -                        55.97435897435897435     
D147         104         3975        6096        181         4714        4049        4900        540         77          27          -                        -                        147.2222222222222222     
D130         5516        9892        5591        5676        7885        8643        4900        6908        160         76          -                        -                        130.1578947368421052     
D0           5055        39          5016        8669        1135        9518        4900        5427        3614        1441        -                        -                        0.027064538514920194     
D0           6605        483         6122        8377        8192        4100        4900        3644        1772        1289        -                        -                        0.374709076803723816     
D1           8661        1067        7594        9796        2595        1567        4900        131         1135        716         -                        -                        1.490223463687150838     
D2           8203        2633        5570        9624        3007        4226        4900        4638        1421        1098        -                        -                        2.397996357012750455     
D106         1885        8302        3550        2024        7052        4964        4900        8976        139         78          -                        -                        106.4358974358974359     
D19          1483        6029        5421        2663        3450        177         4900        906         1180        303         -                        -                        19.89768976897689769     
D19          895         2066        8796        1008        6458        1988        4900        1306        113         104         -                        -                        19.86538461538461538     
D55          1667        3394        8240        1740        4774        4773        4900        3433        73          61          -                        -                        55.63934426229508196     
D35          4812        5171        9608        5590        2221        3633        4900        3202        778         144         -                        -                        35.90972222222222222     
D26          7424        5588        1836        8867        3915        8261        4900        4281        1443        209         -                        -                        26.73684210526315789     
D0           6686        271         6415        9092        5252        6363        4900        5365        2406        1874        -                        -                        0.144610458911419423     
D31          3737        5140        8564        7311        9094        4958        3312        8808        3574        163         -                        -                        31.53374233128834355     
D1838        4114        7353        6728        4129        233         2456        3312        5122        15          4           -                        -                        1838.25                  
D18          8247        5721        2526        9835        342         6994        3312        9022        1588        307         -                        -                        18.63517915309446254     
D5           4159        8023        6103        6921        6199        9370        3312        64          2762        1397        -                        -                        5.743020758768790264     
D22          8464        5854        2610        9636        4220        2298        3312        7838        1172        260         -                        -                        22.51538461538461538     
D9           5096        8960        6103        6123        140         9370        3312        64          1027        988         -                        -                        9.068825910931174089     
D22          4736        2775        1961        7042        6202        2701        3312        5360        2306        124         -                        -                        22.37903225806451612     
D6           4440        8468        5939        7550        8566        3445        3312        1118        3110        1330        -                        -                        6.366917293233082706     
D422         5259        8451        6775        5428        265         3067        3312        9698        169         20          -                        -                        422.55                   
D3           7917        6502        1415        9964        4631        4623        3312        7220        2047        1776        -                        -                        3.661036036036036036     
D81          7820        3894        3926        8088        8709        1388        3312        5844        268         48          -                        -                        81.125                   
D163         2142        8820        3289        2374        8825        1726        3312        9872        232         54          -                        -                        163.3333333333333333     
D12          7685        7710        9942        8567        5268        2535        3312        9889        882         629         -                        -                        12.25755166931637519     
D4           1020        2356        8631        1536        9177        9309        3312        7037        516         504         -                        -                        4.674603174603174603     
D4           3136        3758        9345        5370        9183        4341        3312        9174        2234        902         -                        -                        4.166297117516629711     
D2           2373        2084        289         3782        9867        4547        3312        5162        1409        964         -                        -                        2.161825726141078838     
D30          7105        8861        8211        7629        6633        8174        3312        6075        524         293         -                        -                        30.24232081911262798     
D3           4850        5202        9615        8393        1826        3427        3312        8114        3543        1307        -                        -                        3.980107115531752104     
D30          3750        9791        3926        7182        4779        2085        3312        9383        3432        318         -                        -                        30.78930817610062893     
D19          6211        7892        8286        6937        5539        4525        3312        6931        726         403         -                        -                        19.58312655086848635     
D7           2764        5396        7335        4814        4796        878         3312        5978        2050        714         -                        -                        7.557422969187675070     
D0           3056        289         2767        5029        6115        1383        3312        7470        1973        1083        -                        -                        0.266851338873499538     
D0           1317        53          1264        1759        1225        5884        3312        9487        442         433         -                        -                        0.122401847575057736     
D13          4484        5624        8827        8554        8991        7732        3312        8409        4070        414         -                        -                        13.58454106280193236     
D89          2790        4818        7939        3246        6867        7516        9018        8853        456         54          -                        -                        89.22222222222222222     
D13          1921        5072        6816        2434        1228        3070        9018        4874        513         382         -                        -                        13.27748691099476439     
D48          3658        7905        5720        3891        5937        4755        9018        8815        233         163         -                        -                        48.49693251533742331     
D21          3517        4751        8733        5167        3310        5238        9018        6888        1650        217         -                        -                        21.89400921658986175     
D49          5095        4527        568         6346        6877        1443        9018        8485        1251        91          -                        -                        49.74725274725274725     
D3           5807        9817        5957        8903        8975        1046        9018        6330        3096        2711        -                        -                        3.621172998893397270     
D31          6940        8408        8499        7496        2454        5478        9018        7038        556         268         -                        -                        31.37313432835820895     
D78          5749        8037        7679        6690        3463        7511        9018        3718        941         103         -                        -                        78.02912621359223301     
D16          1759        7808        3918        3034        776         6092        9018        7511        1275        484         -                        -                        16.13223140495867768     
D2           8576        552         8024        9130        2700        9269        9018        6069        554         266         -                        -                        2.075187969924812030     
D4           6503        9549        6921        8715        5063        8008        9018        9711        2212        2079        -                        -                        4.593073593073593073     
D124         4263        6081        8149        4564        2816        5962        9018        4253        301         49          -                        -                        124.1020408163265306     
D128         8569        9149        9387        9176        2342        8924        9018        3949        607         71          -                        -                        128.8591549295774647     
D0           1757        339         1418        2694        171         7185        9018        1226        937         820         -                        -                        0.413414634146341463     
D0           3291        241         3050        6046        7771        2548        9018        4879        2755        536         -                        -                        0.449626865671641791     
D7           7946        7796        150         9685        1075        6221        9018        2900        1739        990         -                        -                        7.874747474747474747     
D2           6865        2543        4322        9865        1522        8225        9018        1999        3000        865         -                        -                        2.939884393063583815     
D3           6986        2452        4534        7694        1676        7462        9018        3189        708         614         -                        -                        3.993485342019543973     
D24          7444        8622        8789        8153        1116        8590        9018        490         709         354         -                        -                        24.35593220338983050     
D51          8987        8818        169         9538        531         2139        9018        8726        551         171         -                        -                        51.56725146198830409     
D227         2407        2961        9413        2445        1049        4449        9018        1181        38          13          -                        -                        227.7692307692307692     
D27          3952        3679        273         5225        5656        8715        9018        5793        1273        133         -                        -                        27.66165413533834586     
D65          7865        3454        4411        8082        8283        7867        9018        649         217         53          -                        -                        65.16981132075471698     
D27          2683        8252        4398        5071        4909        1136        9018        5642        2388        295         -                        -                        27.97288135593220339     
D9           6087        6272        9782        7899        8264        1201        9018        406         1812        651         -                        -                        9.634408602150537634     
D15          7197        3847        3350        9513        7199        8318        9018        5389        2316        249         -                        -                        15.44979919678714859     
D6           5620        271         5349        5806        5615        7735        9018        4033        186         40          -                        -                        6.775                    
D18          2221        9417        2771        3083        374         9309        9018        2930        862         497         -                        -                        18.94768611670020120     
D6           6743        5759        984         7727        3165        5589        9018        1885        984         839         -                        -                        6.864123957091775923     
D7           2869        7792        5044        4657        3229        8956        9018        3049        1788        1081        -                        -                        7.208140610545790934     
D6           1293        3098        8162        2094        3052        7022        9018        517         801         492         -                        -                        6.296747967479674796     
D7           4171        2707        1464        4931        1980        2756        7939        6641        760         371         -                        -                        7.296495956873315363     
D3           5985        7597        8355        9842        4456        9920        7939        2697        3857        2128        -                        -                        3.570018796992481203     
D27          762         3578        7151        972         3711        3473        7939        5668        210         132         -                        -                        27.10606060606060606     
D17          8466        6253        2213        9089        6501        1093        7939        1899        623         367         -                        -                        17.03814713896457765     
D35          1896        6692        5171        2238        8530        8280        7939        4691        342         186         -                        -                        35.97849462365591397     
D0           5652        61          5591        8183        4817        7254        7939        3741        2531        590         -                        -                        0.103389830508474576     
D88          7307        3644        3663        7826        7319        1736        7939        4410        519         41          -                        -                        88.87804878048780487     
D28          6251        4435        1816        6759        8946        91          7939        1089        508         155         -                        -                        28.61290322580645161     
D55          629         2288        8308        727         7130        1131        7939        7124        98          41          -                        -                        55.80487804878048780     
D0           5804        185         5619        7173        5476        3374        7939        9765        1369        328         -                        -                        0.564024390243902439     
D166         6649        9133        7483        7120        7728        2828        7939        1091        471         55          -                        -                        166.0545454545454545     
D2           7314        2191        5123        8393        135         136         7939        7916        1079        840         -                        -                        2.608333333333333333     
D31          2777        7363        5381        3201        1434        4527        7939        5920        424         233         -                        -                        31.60085836909871244     
D5           5849        6031        9785        8234        9581        3542        7939        7550        2385        1079        -                        -                        5.589434661723818350     
D135         1801        5015        6753        1927        7887        4029        7939        8551        126         37          -                        -                        135.5405405405405405     
D23          4879        9010        5836        7123        1715        8001        7939        4364        2244        391         -                        -                        23.04347826086956521     
D3           2721        4185        8503        4181        7484        2756        7939        3326        1460        1261        -                        -                        3.318794607454401268     
D5           4965        7724        7208        6682        8009        414         7939        2358        1717        1531        -                        -                        5.045068582625734813     
D3           5008        9008        5967        7706        2098        8821        7939        4698        2698        2310        -                        -                        3.899567099567099567     
D268         1435        1881        9521        1452        5517        1133        7939        8943        17          7           -                        -                        268.7142857142857142     
D0           5222        1120        4102        8110        6468        2963        2675        1122        2888        2334        -                        -                        0.479862896315338474     
D8           2534        8838        3663        3991        5813        6283        2675        6409        1457        1077        -                        -                        8.206128133704735376     
D18          8725        9231        9461        9752        7543        2792        2675        8816        1027        509         -                        -                        18.13555992141453831     
D22          7822        5015        2807        8907        3252        2991        2675        5172        1085        227         -                        -                        22.09251101321585903     
D5           4944        2269        2675        5394        4642        2071        2675        1978        450         444         -                        -                        5.110360360360360360     
D3           4366        3130        1236        7903        8702        5580        2675        6025        3537        829         -                        -                        3.775633293124246079     
D28          5211        6776        8402        5708        4739        7457        2675        2622        497         241         -                        -                        28.11618257261410788     
D23          8824        6756        2068        9212        1632        4867        2675        224         388         288         -                        -                        23.45833333333333333     
D5           3852        5130        8689        5316        8019        161         2675        2484        1464        924         -                        -                        5.551948051948051948     
D56          2114        3873        8208        3137        4454        2827        2675        6515        1023        68          -                        -                        56.95588235294117647     
D4           3513        961         2552        6799        9036        2819        2675        8146        3286        227         -                        -                        4.233480176211453744     
D4           7578        3303        4275        8551        3588        1833        2675        2376        973         767         -                        -                        4.306388526727509778     
D1           5081        2283        2798        8527        3562        8450        2675        5499        3446        1635        -                        -                        1.396330275229357798     
D5           4651        2991        1660        8735        7730        807         2675        2369        4084        567         -                        -                        5.275132275132275132     
D17          5710        8812        6865        7445        7786        7409        2675        2907        1735        505         -                        -                        17.44950495049504950     
D196         2048        4510        7505        4073        5724        8465        2675        4643        2025        23          -                        -                        196.0869565217391304     
D31          3399        3151        248         5048        4022        6033        2675        6149        1649        101         -                        -                        31.19801980198019802     
D2           5497        3452        2045        9529        3683        5231        2675        507         4032        1465        -                        -                        2.356313993174061433     
D8           2081        4865        7183        3582        5423        5689        2675        4524        1501        580         -                        -                        8.387931034482758620     
D7           3341        6902        6406        5715        6357        8157        2675        1616        2374        967         -                        -                        7.137538779731127197     
D16          2066        3703        8330        2989        1528        2435        817         309         923         220         -                        -                        16.83181818181818181     
D17          2975        6088        6854        5602        2381        8274        817         530         2627        348         -                        -                        17.49425287356321839     
D8           4773        3844        929         5496        7044        2310        817         4053        723         435         -                        -                        8.836781609195402298     
D21          6564        8731        7800        7334        5654        8209        817         511         770         404         -                        -                        21.61138613861386138     
D30          2770        7957        4780        3049        418         7566        817         3858        279         259         -                        -                        30.72200772200772200     
D11          8134        9742        8359        9961        8402        2401        817         5318        1827        826         -                        -                        11.79418886198547215     
D69          5522        9091        6398        5859        8366        7193        817         8075        337         130         -                        -                        69.93076923076923076     
D4           5711        8592        7086        9419        9050        9685        817         7186        3708        2003        -                        -                        4.289565651522715926     
D22          1205        4929        6243        2186        4526        7849        817         6623        981         224         -                        -                        22.00446428571428571     
D78          1547        9053        2461        1726        8988        548         817         7494        179         115         -                        -                        78.72173913043478260     
D22          8271        5362        2909        9163        5784        5521        817         2279        892         243         -                        -                        22.06584362139917695     
D120         6647        6987        9627        7246        5029        1145        817         1906        599         58          -                        -                        120.4655172413793103     
D4           5128        8481        6614        8334        5530        6973        817         7566        3206        1922        -                        -                        4.412591050988553590     
D1           4904        2920        1984        7491        4968        5304        817         7528        2587        2317        -                        -                        1.260250323694432455     
D2           3791        2550        1241        6409        4293        1030        817         119         2618        1173        -                        -                        2.173913043478260869     
D1           6834        1309        5525        7702        1235        6051        817         8701        868         758         -                        -                        1.726912928759894459     
D4           3305        4256        9016        5584        4083        4078        817         7649        2279        1026        -                        -                        4.148148148148148148     
D7           1947        3404        8510        3420        9219        2767        817         4899        1473        474         -                        -                        7.181434599156118143     
D138         2247        6503        5711        2347        1740        683         817         525         100         47          -                        -                        138.3617021276595744     
D54          1812        5050        6729        2242        9810        6842        817         1301        430         92          -                        -                        54.89130434782608695     
D4           6756        7048        9675        8472        3583        1460        817         2984        1716        1608        -                        -                        4.383084577114427860     
D9           7203        9196        7974        9289        4188        9924        817         9874        2086        945         -                        -                        9.731216931216931216     
D5           6497        7216        9248        9051        8149        4518        817         6235        2554        1389        -                        -                        5.195104391648668106     
D10          3049        9547        3469        4112        1078        7345        817         2459        1063        923         -                        -                        10.34344528710725893     
D1           4273        3345        928         6633        2887        4953        5515        6609        2360        1913        -                        -                        1.748562467328802927     
D12          1807        2562        9212        2208        5069        2299        5515        2478        401         203         -                        -                        12.62068965517241379     
D1           6572        3183        3389        8966        3327        4769        5515        1394        2394        1784        -                        -                        1.784192825112107623     
D13          2430        4137        8260        3136        5344        299         5515        7269        706         312         -                        -                        13.25961538461538461     
D26          6624        8129        8462        7414        5330        5084        5515        3504        790         304         -                        -                        26.74013157894736842     
D10          6240        6733        9474        6937        6272        9779        5515        7319        697         664         -                        -                        10.14006024096385542     
D2           5059        4898        161         7929        3610        3296        5515        9626        2870        2189        -                        -                        2.237551393330287802     
D223         2383        2902        9448        2857        1932        7518        5515        2550        474         13          -                        -                        223.2307692307692307     
D2           6581        4823        1758        8844        8277        3899        5515        5594        2263        2055        -                        -                        2.346958637469586374     
D1           5454        2078        3376        9146        4979        9042        5515        3968        3692        1762        -                        -                        1.179341657207718501     
D3           5386        5483        9870        8966        781         841         5515        4295        3580        1806        -                        -                        3.035991140642303433     
D0           3603        501         3102        5012        2486        8662        5515        3813        1409        785         -                        -                        0.638216560509554140     
D3           6238        6731        9474        8322        7484        9779        5515        7319        2084        2070        -                        -                        3.251690821256038647     
D9           6127        7275        8819        7192        3888        1622        5515        7331        1065        802         -                        -                        9.071072319201995012     
D6           991         1504        9454        1765        9475        2083        5515        7614        774         217         -                        -                        6.930875576036866359     
D7           6785        8352        8400        9607        3415        9748        5515        1094        2822        1141        -                        -                        7.319894829097283085     
D1           9111        1039        8072        9764        1211        8008        5515        256         653         622         -                        -                        1.670418006430868167     
D8           4993        8768        6192        8924        7391        5336        5515        6373        3931        1062        -                        -                        8.256120527306967984     
D45          8969        1422        7547        9078        5016        586         5515        7404        109         31          -                        -                        45.87096774193548387     
D2           7705        3517        4188        9865        8647        2220        5515        6121        2160        1225        -                        -                        2.871020408163265306     
D4           2917        4554        8330        4876        6652        1571        6270        621         1959        958         -                        -                        4.753653444676409185     
D0           6067        46          6021        7792        4679        1431        6270        2733        1725        892         -                        -                        0.051569506726457399     
D2           7028        4080        2948        9793        6594        9577        6270        6739        2765        1498        -                        -                        2.723631508678237650     
D2           6162        5947        215         9673        4441        1158        6270        8918        3511        2651        -                        -                        2.243304413428894756     
D33          5810        5588        222         7691        7169        4995        6270        5726        1881        167         -                        -                        33.46107784431137724     
D8           7940        1185        6755        8590        1453        7428        6270        3705        650         140         -                        -                        8.464285714285714285     
D1           5716        2543        3173        9067        332         5281        6270        3340        3351        2365        -                        -                        1.075264270613107822     
D1           9038        946         8092        9954        1797        538         6270        6085        916         794         -                        -                        1.191435768261964735     
D44          2552        3283        9236        5030        7654        4001        6270        2653        2478        74          -                        -                        44.36486486486486486     
D58          5584        8413        7138        5731        1849        5496        6270        2468        147         145         -                        -                        58.02068965517241379     
D20          4317        5123        9161        4995        9469        8576        6270        6094        678         249         -                        -                        20.57429718875502008     
D19          1453        6779        4641        2555        8219        7508        6270        5795        1102        351         -                        -                        19.31339031339031339     
D5           3794        3361        433         6989        2188        3488        6270        1646        3195        599         -                        -                        5.611018363939899833     
D3           5525        4405        1120        9787        235         2544        6270        867         4262        1263        -                        -                        3.487727632620744259     
D6           4386        9882        4471        7308        4915        7314        6270        365         2922        1464        -                        -                        6.75                     
D285         3697        8855        4809        3791        4495        992         6270        5756        94          31          -                        -                        285.6451612903225806     
D8           1471        5080        6358        2331        8676        114         6270        8612        860         611         -                        -                        8.314238952536824877     
D28          6530        5491        1039        9699        7302        4043        6270        5937        3169        192         -                        -                        28.59895833333333333     
D13          5700        9258        6409        6949        7138        1893        6270        6201        1249        704         -                        -                        13.15056818181818181     
