Elliptic curve parameters:
name = secp256k1
mode = legacy
p = 115792089237316195423570985008687907853269984665640564039457584007908834671663
a = 0
b = 7
g = (55066263022277343669578718895168534326250603453777594175500187360389116729240, 32670510020758816978083085130507043184471273380659243275938904335757337482424)
n = 115792089237316195423570985008687907852837564279074904382605163141518161494337

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k-1                                                                             q                                                                               a                                                                               m1                                                                                                                                                                                             m2                                                                                                                                                                                             f                                                                                    
D1                                                                               63367546166481015741449956762421836260020755583199513323660207534807406758396   23127973710644293426557262778390214214081347909954085345689503555940569547126   40239572455836722314892693984031622045939407673245427977970703978866837211270   103884964832019479928482821389827064644767124272317211092890489359816249146054  58705275716652438958659140085346301885096463710654183614368096636940445429819   77449362025240390916921278368028090917853135589445421937543897142729834494880   10348812657776821374634147257139996219495444996861560850739070712893947061202   4202086431966599777476126925349364977208359297882303946988702672093591411735    40517418665538464187032864627405228384746368689117697769230281825008842387658   22850127500942551554417092135016607875274386894081815554429925709798564370738   -                                                                                                                                                                                              -                                                                                                                                                                                              1.012159503691621891958138616905860231302633366637430629508848090655533378393634     
D16                                                                              93272027186454366983805662749521553092729806618528216331805000366286766627254   77168190175842188965106828909244473784230316493595049883896753666327788978178   16103837010612178018698833840277079308499490124933166447908246699958977649076   105918163165364424002626085562392970090738315806799166439785621499577028883408  35803066626174474849493700979940264592470469583078238704123807904758345277415   19575207114830612638619218137911748170679961899618322776639646306018643234968   47619436072722689392857251529788066015361294357088444779175749398747686548704   73224628408517872372748773570538114966335217646291352757905248562195697090969   12646135978910057018820422812871416998008509188270950107980621133290262256154   4749075334083967852062703059421634106670242300631565575940652433254930834176    -                                                                                                                                                                                              -                                                                                                                                                                                              16.24909792902387913858478648599141445996404376579442734972277856756553481815817     
D3                                                                               38464415863365143037905428372250018201694125860489596028202378316776877414335   39680185551894270455317717783553818375616766799891765963842529874238106934330   114576319548787068006158695597384107678914923339672734446965011584056931974342  65948138766259086612857591432326943782418132246251110538886823417099690748305   35803066626174474849493700979940264592470469583078238704123807904758345277415   53616023545087294124319243276107499248218100259764041157723555596055612622346   47619436072722689392857251529788066015361294357088444779175749398747686548704   90736155888221771548739923372843343174947906666307205926058772844306392902587   27483722902893943574952163060076925580724006385761514510684445100322813333970   10980692960471199462953265312173092620970119474728081517517933216454064080365   -                                                                                                                                                                                              -                                                                                                                                                                                              3.613632190130150848696324787854382561462799506862393128662319498097616144738266     
D179                                                                             49255861091037510380781102940731413641864956866956170984341633972416816964899   100792813672378924214007794088664402381928413831867931901805154711816534703605  64255136655974781590344293860754919112774107314163143465141642402118443755631   51284789226100290182496516576682341350532223390023768943655832660676666247169   35803066626174474849493700979940264592470469583078238704123807904758345277415   56097185155036799798393692749981058307076136711711230795238459892162533440904   47619436072722689392857251529788066015361294357088444779175749398747686548704   110040393987381215188361828525546376718189566671285556023126592007088035495767  2028928135062779801715413635950927708667266523067597959314198688259849282270    561585849530795139611175677909148633850560313333819960800865454180434190419     -                                                                                                                                                                                              -                                                                                                                                                                                              179.4789055966978139802585342166680079654567418893629527933856309502429048642493     
D15                                                                              37793366986801207351319719198016445273319758168290817907508203728352018671356   92152793175630925882751060011469289806435995097940653554485216606375368521365   61432663048486476892139644195235063319721327349425068735628150263494811644328   69636262566646134747160220411108064497920255854155237428522816318499229992524   35803066626174474849493700979940264592470469583078238704123807904758345277415   57543577737501102000328686454985625034598804771334190145172754719480843763637   47619436072722689392857251529788066015361294357088444779175749398747686548704   103932606106039359688711801111961374131782292644303206554510848467053452749838  31842895579844927395840501213091619224600497685864419521014612590147211321168   5950471406956279955479217984924826048719260482426398386493591138204807350188    -                                                                                                                                                                                              -                                                                                                                                                                                              15.48663742302862600081780048412020460585224165755692312360395525252736669658818     
D15                                                                              34183541060344758096533584115531422555991409253873099433536750535561720632797   108220761213441510032459365215961977392114688422201641807971114877276299135902  41754869084219443487645203908257353016714285110746362008170798799803582991232   61201091633125331123178936599051028115655200635824511706615447265697119751830   27451661457605368954684219487319926885621823166456004876083512034267025283485   21844086040502229185825771620718599868911200175619069094663952297992741698299   89614612771285709964763608128372282780705743814354624843570982261697335992056   13508628349918024098804942071183547548521625417749986963680579667141469183570   27017550572780573026645352483519605559663791381951412273078696730135399119033   7165990487564185069888231632011816996327617871921687160458053805426321513764    -                                                                                                                                                                                              -                                                                                                                                                                                              15.10199621409589365576251900727457121144565291671537859898653175747877646007356     
D5                                                                               47486850842354360585712500650870546119428686099843799456563505654481405970300   19361464564949926498707856277963026710738130454441133873412526479807586085746   28125386277404434087004644372907519408690555645402665583150979174673819884554   58533936789945264368456545782900515683433502863870387087691521596979071876182   58240781054336942225531474345811221462391340842500176831930850798090224869618   40865680542330114431612560779126116517358804653230596500413036715531286022182   14553874439828972457221935030202022974322721825772286325154696458917247777423   106344839135310984670010209111584870299696744969613445974591171064299446821822  11047085947590903782744045132029969564004816764026587631128015942497665905882   3298507051990745454736320122750667863409419043737448932051441884490742346772    -                                                                                                                                                                                              -                                                                                                                                                                                              5.869766006188986772522244016275019063391373930388600086971255400130621710983226     
D8                                                                               26188812510451935459133015224271697147828496181157282125405863998953695294224   9752723645361862501169273553122386563600253767159969624544272188175834802539    16436088865090072957963741671149310584228242413997312500861591810777860491685   28461732528021634516623435220458100199129443688242861637798692798024283498119   58240781054336942225531474345811221462391340842500176831930850798090224869618   36881498898385462562373481079305883321226696574149377596850379413309388926400   14553874439828972457221935030202022974322721825772286325154696458917247777423   114415915819754337564213811132761973583883633266389336772032571555596169670044  2272920017569699057490419996186403051300947507085579512392828799070588203895    1186692317185245826738395266221263583518073603215907489084747209177225051379    -                                                                                                                                                                                              -                                                                                                                                                                                              8.218409695694892075900605844550420621549394289253140639664116005620053666386733     
D9                                                                               22104190863064477331170544055062600972383370223067511887497410163583936019879   60745693430983438087054203630850904278292868965089767173113124137594176843296   77150586669397234667687325432899604546928065537052649096989449167507920670920   37807449715576106106337347526175162002036084849782096800293198522904165852826   58240781054336942225531474345811221462391340842500176831930850798090224869618   38975563516569703628023676489609332455275918427983143504663292757422772919779   14553874439828972457221935030202022974322721825772286325154696458917247777423   8591545699346229307001501765051658422379592966158882579050381436841707654651    15703258852511628775166803471112561029652714626714584912795788359320229832947   6400932010552848556003740583950039942730655596352926974701621804263706186932    -                                                                                                                                                                                              -                                                                                                                                                                                              9.490132582385737915781767341642968238084955294486033011884007280275222561604332     
D1                                                                               60235276685484215631318541637932712706198845755860007415716147973926421059546   30300715864829536554477036783236416157290505633559861509471986785809927643533   29934560820654679076841504854696296548908340122300145906244161188116493416013   81377163085683924559125057644557537795036064296328216270554025525305459284877   58240781054336942225531474345811221462391340842500176831930850798090224869618   62744188214078410252189384855253422776144176707580506690346503435516821272003   14553874439828972457221935030202022974322721825772286325154696458917247777423   26954240085661923636065107684805294020453746728428298157276235897141080902095   21141886400199708927806516006624825088837218540468208854837877551379038225331   17951503885084797775705509624683062528524408674923589706040392871168344608884   -                                                                                                                                                                                              -                                                                                                                                                                                              1.687920747966147607776446043277173034345340577113588073469604052081183419585165     
D3                                                                               65083515605423022726002315276730200964581546839636401981121697167408231375529   92409697269977027454357143987986962017648738235922878770594617798672407705060   88465907572762190695216156297431146799770372882788427593132242510253985164806   103769588227848749014823069008628345614098536089564056726644029744487963225342  60463690258158437090868160319921674911510678034806347926250189651591082142090   45436372942072448337820381115626057458017727410872794648672806169289304803533   59616966018823402209850781997722401547868628340151331955356998565853983602363   18051480376152991987776469252563565909705615224815090126467127992961740650961   38686072622425726288820753731898144649516989249927654745522332577079731849813   26397442982997296437181561544832056315064557589708747235599364590328499525716   -                                                                                                                                                                                              -                                                                                                                                                                                              3.500706387717117162642466459557431744442397322137484821008118050331667548705623     
D6                                                                               46505859185145551661076036753895462300542974128228431768866059782208399738643   88051771292952512417984225255262105146662541048658446912744388965871128624762   74246177129509234666662796507321265006717997358644889238726833957855432608218   63082423557867377696044528343598310035482908635446897858453115444042274028838   60463690258158437090868160319921674911510678034806347926250189651591082142090   101151375893220434926367617004472935878560419220288511400914501487058694099315  59616966018823402209850781997722401547868628340151331955356998565853983602363   113611698518886906124347242820646106185317150718999531706289533183499937989696  16576564372721826034968491589702847734939934507218466089587055661833874290195   13352730439701899591139053574489766830663105113791499589691948458540651158253   -                                                                                                                                                                                              -                                                                                                                                                                                              6.594289586731017153667353064868788268746523893079180173670494649588178034874626     
D170                                                                             28308865855791300486076664860381164915144704379272361470063051386920770397249   95013955927293112511855982202881297318361814757040162288900051862238895094516   49086999165814383397791667666187775449620453901307103563768162666200036797070   32273291836299607696794635467739324063453051419563407646995656780278996986802   60515191785125790787982625405442449595156048692136875067188824556378435362269   76729586280277000141396230364036898104792445405976818711182177587554756756166   21214800659120122370299716683826457811081033519802243384800319110700808741424   13227143549032279996650126917078761436670123203858946870079133260377665589125   3964425980508307210717970607358159148308347040291046176932605393358226589553    557883992233150011050870608874050876986275097235038231534813633413184270378     -                                                                                                                                                                                              -                                                                                                                                                                                              170.3113142697685215312131669578041169015560478416151529699075131920794570308719     
D33                                                                              58662834204648300187750722642486826120130922638667515840103749622865676988207   16169032966075818175910651494011538350610346329344015137966962273499838658225   42493801238572482011840071148475287769520576309323500702136787349365838329982   59557912668861907406883426066680184306736674764608396956496797185994969975077   64906769256772417322541157353407071989713764998370211490015303327153946994477   102966734261355996167225327169963875304100254162456606831576205828297764000166  37345564239262866130227616062847307431205971787868443252345878086506481434553   98128966257011643990253382374364245993276172997801894304324779558234645697530   895078464213607219132703424193358186605752125940881116393047563129292986870     482734030763830944125000069918543990757034452510243274555658019461632841657     -                                                                                                                                                                                              -                                                                                                                                                                                              33.49470295369797649360062228656566035608435336826156850435081223513226110787281     
D19                                                                              59352539855288049111968564294719595826767958523145671284034217360030960724994   97928909293001379482960217542713807758053826395819430304104788358327147728546   77215719799602865052579331760693695921551696406401145362534592143221974490785   86532285613996231881557398418171534764856143629216368270843652763754135491346   64906769256772417322541157353407071989713764998370211490015303327153946994477   39900025124950658844113080631678333893318039777896811954377213710851036849261   37345564239262866130227616062847307431205971787868443252345878086506481434553   102144706450327735390625383688115545750164178379689133677994745730054004412925  27179745758708182769588834123451938938088185106070696986809435403723174766352   4993048337871683572790896047815717950591588311004277310415346552584611192290    -                                                                                                                                                                                              -                                                                                                                                                                                              19.61305051870260024151839049533461204979842536416699979458378306782783975537435     
D2                                                                               71918195968484451462919219192112522607294095938288965893861691058059239338810   38439612719865704402070345317676123296746753924437487984571179569145821995972   33478583248618747060848873874436399310547342013851477909290511488913417342838   98762429249681106640080833183623359339096385031941557173406939161459593333534   64906769256772417322541157353407071989713764998370211490015303327153946994477   9601834537338972382922347397567441177287122351387172014805944703695819888808    37345564239262866130227616062847307431205971787868443252345878086506481434553   83600104790553388868273948789242821957221825234042894943894436488495852107689   26844233281196655177161613991510836731802289093652591279545248103400353994724   18229729406091141108595991209090849143689517750983783334771194851258531349362   -                                                                                                                                                                                              -                                                                                                                                                                                              2.108622232594510637037457273905237004469289837823867120886683475830735806915418     
D6                                                                               97395147921820748873362367300514420131518598975775311637619701152800161108910   31354705318985457272031338703613107861916242694886604231303806545688765809757   66040442602835291601331028596901312269602356280888707406315894607111395299153   102540739177102064069298239353885297430019290773939107613260825062218088289826  14850299168892170514199210665782243907857572818070394629087020935096874620617   84723157472333531567088800192842945542866113748181842312560266953079765588478   81354760661424623385451761785331187614031679541253422098603112813285849375433   65784889464824085541351276005886138078251302090994668702651505544861716300554   5145591255281315195935872053370877298500691798163795975641123909417927180916    4774505326757075346516670339838628758506146608826984076079470783277471852422    -                                                                                                                                                                                              -                                                                                                                                                                                              6.567110762924230030605922908079411718164256371265603135115854440240143725653002     
D844                                                                             63962455929759302599966347133638650103626586687342845884911139249247571023091   36440783876334730532282651758836260045427142267322319057724501013115883381847   27521672053424572067683695374802390058199444420020526827186638236131687641244   85268893381388677306962870452903038913063352381049034046457670177028517874381   14850299168892170514199210665782243907857572818070394629087020935096874620617   110750452406669855768653154250400534999124028318754535588623864306752221935760  81354760661424623385451761785331187614031679541253422098603112813285849375433   112587026038763117485788069123439261315682821324726784292635762762764627924433  21306437451629374706996523319264388809436765693706188161546530927780946851290   43143574871178478976777175845483675316289606224281400271546465904730469221      -                                                                                                                                                                                              -                                                                                                                                                                                              844.6398794059723728094278858778525945924852609075463356317967074436284498582512     
D14                                                                              66758008154274508557387008930971833659557283090930005696607587658769774309737   110404853500234848120208542138045972838959766062472696216346757861495840593160  72145243891355855860749451801613768673435081307532213862865992938792095210914   96366056773760633252704090155020160530420896061770902431762709352035904802581   14850299168892170514199210665782243907857572818070394629087020935096874620617   315566625350853484595298286575388473444146633414349023404951464103564340889     81354760661424623385451761785331187614031679541253422098603112813285849375433   83977048775045807423942722274990573884627856776526124596296601399496181854547   29608048619486124695317081224048326870863612970840896735155121693266130492844   7541910915302259166752846482875179917830057149248212226297344272237513324049    -                                                                                                                                                                                              -                                                                                                                                                                                              14.63884348941691569753473460892093613965227052382277655424650330571001917108415     
D13                                                                              35018142106854757642564325358545263045677710561977026881591776524960703449801   106133783192457195012243271854602484249079515888273457118315336810642085379748  44676448151713758053892038512630686649435758952778474145881602855836779564390   48523551080376970002607638516047471637718278339999890702608345903318331899822   44827984299549792929839887476196389100989005416313385065566739352794400564466   93336262240830948581620289781405061644527685244977079138467242385707831397092   26983942174862707292012922991975212374034317534927282463122355863743496457280   70435330224863546843811831007520915199813024525839141177663630355932638647742   13505408973522212360043313157502208592040567778022863821016569378357628450021   8007324159810332922477699043540845861596575005931299239558637768245446549759    -                                                                                                                                                                                              -                                                                                                                                                                                              13.25458805891169941009844688284233828659547675584166282760366611120999952704097     
D23                                                                              83462518798007936220150409297223027664125291056594133225851302480733629459684   104206316936686707543561946008018927039235914699322810432044074208946956677021  95048291098637424100159448297892008477726940636346227176412391413304834277000   89112467447744032827914854807247899084035136986698756256386279931799646568770   44827984299549792929839887476196389100989005416313385065566739352794400564466   83800852693615616323434565112350307361713834042467730226194635719109530829682   26983942174862707292012922991975212374034317534927282463122355863743496457280   4249691512669494835606320721966578113909723842691443172049802976279101544007    5649948649736096607764445510024871419909845930104623030534977451066017109086    4363237701702583711448172156874827785387448035129410798361618165809389932480    -                                                                                                                                                                                              -                                                                                                                                                                                              23.88279623088704236696017461851023973377711108538333898237017391807135239126276     
D7                                                                               44010253820503872633139616766304624084160925194876032938026377696153363558456   103050737277074915835713119860333481934082813504581004512920501915119072957574  56751605780745152220997481914659050002915675969369932807711038922552452095219   74224965463377270746183788299593662300040264147778847544721710372650456150773   92353055034592405617842105094596229885379992320587883853054793146236328470832   16584701504933916354148846390054307805397100180369809690794953141707237166942   5337506724602686118229583641815497332884596876662515337571717772800519598902    36696375678679447349153693075000361882995817557421068041699872330114555661082   30214711642873398113044171533289038215879338952902814606695332676497092592317   13795542177630474520095445233015585868281586241973218331331045019656270966139   -                                                                                                                                                                                              -                                                                                                                                                                                              7.469857722893420491964375750938581042173450419161969813563792719385091532725611     
D4                                                                               57573105285093212347053857577429979306717935266443322217211947110754406032654   71581910443617176047183139328505644706470473311939091853224637258031637435724   101783284078792231723441703257612242453085026233579134746592472994240930091267  78091533413717403763661975694170619070741522399092829161359792823692776795803   92353055034592405617842105094596229885379992320587883853054793146236328470832   25704390058556470302337886720658453886111387120029050294916465459515495664577   5337506724602686118229583641815497332884596876662515337571717772800519598902    42482714710441727280681405804565924770129576323669746137216849865555553066172   20518428128624191416608118116740639764023587132649506944147845712938370763149   16536249027844829513837621343948699778670761001144308328916255684877664506356   -                                                                                                                                                                                              -                                                                                                                                                                                              4.328787642414118349485117285073547520992242934294314185146600819084581671537219     
D7                                                                               34510967870075432743450336887065627646876383248601154533363138824672408937827   78441959614947818581288246824593203202131256108735981297322634859472245358145   71861097492443809585733075071160332297582691418940077618645667106718325074019   46378800899667941413890642556262605079336922196970784917744369418591155239365   92353055034592405617842105094596229885379992320587883853054793146236328470832   21220974868060695876064626402135298982689042454872847703817706542533900362942   5337506724602686118229583641815497332884596876662515337571717772800519598902    46850033893081143327472400006752278643517821290363752456825743121999753681085   11867833029592508670440305669196977432460538948369630384381230593918746301538   10775301810890415402569725548671672781955305351861893764600677636834916334751   -                                                                                                                                                                                              -                                                                                                                                                                                              7.279792342862067763436012122217219987745895493678339211177882845478183950906759     
D16                                                                              70315561142581513152828742303995347510504507705433975551851645950031274075838   85780320298561965953556844159689492265704834209898833040954650161527879518390   100327330081335742622842883152993763097637237774610046893502158930021556051785  78443046799041811837315733639812966414601026631374014255819500409521421898497   107719813908255953938984466384442597172908512630827692452972519139221455928079  95298410728481867003780117546217959952014231654113423061429920847638488265950   108204995620907068700917056523279460719942727473223873585086567045684930900978  24226423041980701212751119716504612057962872678353955219879794865044741381303   8127485656460298684486991335817618904096518925940038703967854459490147822659    5295675890899123676932811617454396277732356297913665920108810274110091494566    -                                                                                                                                                                                              -                                                                                                                                                                                              16.19818169876665115639016118781007940564680987780144200434141735039074286787459     
D2                                                                               47858544245577917479500082074773101801538680993380819011104394967430765566605   66652402204820715608325851409710671288668224630579947965123404390877743634651   96998231278073397294745215673750338365708020641875775428586153718071183426291   72259875145261306833938673069181633842815885384525746724640335300538927887591   107719813908255953938984466384442597172908512630827692452972519139221455928079  58206759376619410860360882832082995313580582926485973537982283463999987554575   108204995620907068700917056523279460719942727473223873585086567045684930900978  11662808593060555064975280735053822923236770757925774012131105945512294578754   24401330899683389354438590994408532041277204391144927713535940333108162320986   23457213345894528125061491080364569760261476602235891297568454634322603245619   -                                                                                                                                                                                              -                                                                                                                                                                                              2.841445879439306534274406536817119108548344270534696184216098392686386524560981     
D18                                                                              13547520362876820131172251859063018399937054303121633043573085728356783910670   69717462335192106115875144230322159296056512398192548402519924509680727953871   59622147265000909438868092637428766956718106184003989023658324360194217451136   23396975947960435692296161666322166109313655030496391236152481469320678904220   36647674194052231658899792349931565840873306005025344750629597190186286818533   4871929696453910216527513944755594181675624292468270140652349340553749565100    108846624489651187190031367548218002575878734486709034275770939355459882699990  50238499191756443816429123424636487570197365829631086567725743587105298836125   9849455585083615561123909807259147709376600727374758192579395740963894993550    3698064777793204570048342051803870690560453575746874850993689987392888917120    -                                                                                                                                                                                              -                                                                                                                                                                                              18.85241782508621593584268698354290079913248315059192809416304559811618896523116     
D0                                                                               26138917747829715373752773876286212978836630629243260036878965678930289154749   6047642343615458313413107946022471541477361585846577052982383943643118410137    20091275404214257060339665930263741437359269043396682983896581735287170744612   35894922725114182984827719401215392833117785139661108340823258522787553650862   36647674194052231658899792349931565840873306005025344750629597190186286818533   45095691354062414991880438724484834331834426473061118753997587495870482985920   108846624489651187190031367548218002575878734486709034275770939355459882699990  40935977150292888324374816404941886989799839855928193369726287302001485828051   9756004977284467611074945524929179854281154510417848303944292843857264496113    6626907793260780151602882826427853270274321608407563428990379991215760162523    -                                                                                                                                                                                              -                                                                                                                                                                                              0.912588877389481016974876511434348506835325159632398937498970349319722604920103     
D127                                                                             89427411424221781483740547066504823208565277169591707119225531290688631940981   113849976482371746574151012134709543068793659612805807459807708690241565238089  91369524179166230333160519940483187992609181835860804042022985741965228197229   97475926632701517758766135788383601077523246035497663949493338859106264165120   82992185127167920445945000692781017521230117356246337767269685987301516531559   14423614842629690914745440695206140886226786533952623815131326008809811485655   96244633580588719213597591089237678367475372777401729091645074282055273417044   22183599597663976518270586794905034374205847954478831968182203662117161361060   8048515208479736275025588721878777868957968865905956830267807568417632224139    893744130944682458459071125838266650027619644626181986279648038094677475452     -                                                                                                                                                                                              -                                                                                                                                                                                              127.3854255826362401539813815935893865059210575859514484469104029474654415172513     
D11                                                                              98186123524953286279536786347215078925221285063002541016420581739060455634396   17277797025574859889046004757293830005135117056515720604167107195455749945456   80908326499378426390490781589921248920086168006486820412253474543604705688940   110264814207763933828575366749144542255143885793438411855032819346253909245180  82992185127167920445945000692781017521230117356246337767269685987301516531559   46192614490093844424935977323957955082195527164133913747869050993894665393974   96244633580588719213597591089237678367475372777401729091645074282055273417044   34536878873862277865855403345590062876124781953734919735798706116106291389994   12078690682810647549038580401929463329922600730435870838612237607193453610784   1556598062468105887228143131779372285840479219515574307522680881512826748124    -                                                                                                                                                                                              -                                                                                                                                                                                              11.09971638932890904539648231614711001155800145346810369714111984874144409920562     
D9                                                                               26450904497786716757753369840627652352052258053423810319390027471892692829605   110924272904500669096537940711229875460145817184015895227360620225083942403911  31318720830602243084786414138085684744744005148482819474634570388326911920031   41717124424413737942325808847600651571877729091057115369212554273100918888031   28548678711809807351512566330132969206939170815553952910168483219546060756425   49764617689568579275304425025830112885744002399947564347510803386395169609195   93523685849049454977964301295943780441150764022998244054792784929987131063161   50758275539478832108978423413089652098861771278263331200273184147854166059396   15266219926627021184572439006972999219825471037633305049822526801208226058426   11184684571159695573180930833654653132226787015790505269567500670684466771179   -                                                                                                                                                                                              -                                                                                                                                                                                              9.917514633405470394881284934609399901651504978190348448660596067926324601355262     
D2                                                                               58981071069482289596547665010947913991965533996538489388506800877330198521509   5146051729895705249372750422872960760050871056784465180502203941788697912488    53835019339586584347174914588074953231914662939754024208004596935541500609021   70427773178259276132092172874408500304485530292402800671470691521198913844485   28548678711809807351512566330132969206939170815553952910168483219546060756425   62662960995516579402063939980842447312735436888172986662665483604127232453365   93523685849049454977964301295943780441150764022998244054792784929987131063161   70024297602158350874794688988971198612113661341046519808165049542914329542305   11446702108776986535544507863460586312519996295864311282963890643868715322976   1747560525597356918825125693644982429365552517216932973687347657986621906629    -                                                                                                                                                                                              -                                                                                                                                                                                              2.944705865415828631607294845080221670382122316866822540174389917541689280108811     
D4535                                                                            94820453644420017445543652268958848730808018550168792567557181378969695085138   66608305731205569195158195063134004638696275273973050034325292013285485342974   28212147913214448250385457205824844092111743276195742533231889365684209742164   99810230907355116718770830813201650202504699038356437847085264529960574735045   28548678711809807351512566330132969206939170815553952910168483219546060756425   59125416487722977415458591483646120854240883523171443483636162896851779258685   93523685849049454977964301295943780441150764022998244054792784929987131063161   50885978618176061030610668253008873462311715318012012642883041144183171592246   4989777262935099273227178544242801471696680488187645279528083150990879649907    14685648653131254227259928345620768571089274603532256523601510142981736905      -                                                                                                                                                                                              -                                                                                                                                                                                              4535.605290883997551915773279949183948492544611627357677315805824479643701341526     
D2                                                                               62632115862715247215231279957894633710236647121133183574986990946035739625506   31440065594247783914207695013800890700874452748341693661463551604800442487025   31192050268467463301023584944093743009362194372791489913523439341235297138481   78916737246899921855292061626520059797696852486297396235477343463034254262187   95272596174035075301968512680289121952508160425372398177637519430428417886508   38453876917953498036072337946926759389316111429346642374656296456661687475737   106151037828513947801290608115519173839343799972758404321766228205737804072016  61130516725427941915683128130280706614015827730801327986073609608610374235004   16284621384184674640060781668625426087460205365164212660490352516998514636681   13778251710161223295048934952018355447856031025640545593515933395040195715463   -                                                                                                                                                                                              -                                                                                                                                                                                              2.281861752537245136713901922703676560805016204864127743322909122933752718487443     
