Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
D13          152850772   309983641   1084497874  196194256   864196629   560053971   610952308   147540129   22820320    -           -           13.58366758222496441     
D4           730885154   542168509   188716645   1038618010  1224790553  858414229   610952308   932550943   115419442   -           -           4.697375932557358924     
D1           864245320   92345256    771900064   1065821692  209945922   202015660   610952308   341272544   57939832    -           -           1.593812974811525169     
D2           615245764   623548833   1233327674  986825119   959175356   1000255491  610952308   416186861   243666409   -           -           2.559026644497395617     
D4           587799103   609003568   1220426278  1030523841  563267243   1211155682  610952308   179429827   145074365   -           -           4.197871677742652880     
D14          632393481   695654364   1178369860  1217941395  465675568   368861982   610952308   1200661478  46845567    -           -           14.84995077549173436     
D13          551827350   726139990   1067318103  651545374   626363305   176354528   610952308   469105844   53237230    -           -           13.63970270429171465     
D65          60409438    158221961   1143818220  118391677   183645708   232214168   610952308   363946203   2427199     -           -           65.18705759189913970     
D6           635019739   1088161409  788489073   1105877108  874140831   1107143323  610952308   1186517955  164162370   -           -           6.628567856324199023     
D5           947781018   669500335   278280683   1156687041  1200019175  588704211   610952308   193188687   112156926   -           -           5.969317802094540287     
D3           851884167   398700078   453184089   1096347283  507759094   369212613   610952308   924132153   118494819   -           -           3.364704730254915195     
D3           726060172   468161576   257898596   1016200767  285128968   323870202   610952308   396492275   145778982   -           -           3.211447696897759925     
D2           885778234   543701346   342076888   1207098956  57905356    64792141    610952308   519377228   243136790   -           -           2.236195295660520976     
D3           585554964   463915107   121639857   1040555819  723639900   1127002026  610952308   728583529   130554109   -           -           3.553431680959195240     
D30          298273271   814749674   725154340   570013254   1044322607  965687465   610952308   1074134560  26533288    -           -           30.70669846873105210     
D2           571303715   270685547   300618168   804837324   838638484   654291106   610952308   251579946   104236497   -           -           2.596840404182040000     
D0           766315647   281854068   484461579   1199035289  1110792288  99304843    610952308   166281940   333596005   -           -           0.844896412953146726     
D10          859679704   1087694778  1013615669  968066304   974047015   566588664   610952308   1000205654  100973504   -           -           10.77208113922638556     
D2           1018855566  378633607   640221959   1194148853  664883795   93366885    610952308   961691297   142389131   -           -           2.659146834739794851     
D158         424622697   446698244   1219555196  508982324   766531767   443650584   610952308   701150187   2824562     -           -           158.1477921178575651     
D20          505703244   893531741   853802246   737167696   38414330    1034921350  610952308   67954691    42774340    -           -           20.88943373527212810     
D35          658152888   1069727617  830056014   695104907   734052517   590044552   610952308   1160529492  29968565    -           -           35.69498963330409714     
D1           518337219   151600604   366736615   888454634   84907819    1238259956  610952308   889071263   148219804   -           -           1.022809367633491135     
D20          258480745   500986038   999125450   491931591   806603898   444181319   610952308   671321060   25029899    -           -           20.01550377810154168     
D1           821317997   243163785   578154212   1159771092  123016967   122031955   610952308   1225148180  144411807   -           -           1.683822050644377021     
D14          801342037   640610746   160731291   848595783   885599769   184842947   610952308   580224548   45282101    -           -           14.14710739680563850     
D41          797113705   387872535   409241170   810029140   443894280   32051830    610952308   58790156    9272170     -           -           41.83190504488161886     
D59          676427352   1187059555  730998540   807736282   290525374   1023953833  610952308   201614221   19882702    -           -           59.70313064089578971     
D8           670812326   1157341727  755101342   1204003536  1172594310  713928254   610952308   861272422   137621116   -           -           8.409623178756957616     
D3           719125785   383441678   335684107   1023049273  828328173   561519431   610952308   522640094   111278809   -           -           3.445774460077120343     
D7           538178489   62835193    475343296   1068092797  1232347393  713362813   610952308   1228510178  8264181     -           -           7.603317618527474168     
D112         780031194   1229181023  792480914   865485677   471699715   231239090   610952308   970360650   10940847    -           -           112.3478852231458862     
D0           642115565   25634046    616481519   941865822   626090150   964904649   610952308   973914856   42615051    -           -           0.601525644073498820     
D216         230654326   992517957   479767112   240930555   4155812     744629481   610952308   390210509   4577288     -           -           216.8353743526734607     
D33          625233718   1205196474  661667987   678774043   781181152   816156948   610952308   59706388    36290143    -           -           33.21002273261915777     
D3           687874534   696952132   1232553145  1193447800  206725037   1209267650  610952308   470623792   182301268   -           -           3.823078904750130427     
D194         201377953   882307058   560701638   225982545   747357243   506750451   610952308   391931483   4541217     -           -           194.2886803251198962     
D5           241781608   352691936   1130720415  422910783   905628014   701177392   610952308   1045989979  60652433    -           -           5.814967653482260142     
D3           624458993   895970847   970118889   1007817895  998366769   201026626   610952308   868269343   241100091   -           -           3.716177971081728044     
D8           129648334   399762108   971516969   210998179   409391462   1062721952  610952308   843894634   48298489    -           -           8.276907130572966785     
D1           509079231   130810679   378268552   649417648   1198284298  552351450   610952308   1028599071  88063980    -           -           1.485405031659936332     
D96          469905436   1188931488  522604691   488207006   710383387   685233032   610952308   934948099   12366186    -           -           96.14374941473466435     
D7           359139115   260394719   98744396    423706468   193062442   824905032   610952308   526931410   36302350    -           -           7.172943872779585894     
D3           602917277   854639777   989908243   985359046   181580284   164322500   610952308   942659586   220475508   -           -           3.876347920695118661     
D89          56291144    298321691   999600196   62910402    423179200   364644225   610952308   588585851   3337080     -           -           89.39602616658875424     
D15          385346952   506315368   1120662327  738895600   929010412   1076375436  610952308   223194410   31798304    -           -           15.92271612976591455     
D15          625322155   884204777   982748121   767350813   1039685377  151898414   610952308   456264992   57207523    -           -           15.45609267158796580     
D1           366143633   15505135    350638498   719330047   951080265   805145989   610952308   351290442   12957219    -           -           1.196640652596826525     
D0           751542317   27306807    724235510   1029990447  184366034   807011290   610952308   772810124   194646057   -           -           0.140289546168407613     
D15          843820694   1232262490  853188947   970966733   1014199516  573551733   610952308   140356664   80944460    -           -           15.22355563308471018     
D5           627856079   351576601   276279478   907930723   118648262   559159478   610952308   1014737869  67706791    -           -           5.192634236645479181     
D11          380293397   685200390   936723750   698453278   1120297754  793095093   610952308   398253145   62133516    -           -           11.02787085153848367     
D285         646657321   1138739597  749548467   967991833   1215507070  886456750   610952308   1107295446  3988297     -           -           285.5202601511371896     
D0           627365438   217273489   410091949   1030911976  910651022   422800748   610952308   482818053   223818900   -           -           0.970755771742243394     
D30          515311251   1233896607  523045387   583128495   1201912889  129297774   610952308   871921029   40590543    -           -           30.39862282699691896     
D5           326570330   452652052   1115549021  570223508   44874591    888462875   610952308   539590672   82917152    -           -           5.459088271628046269     
D7           362416652   214366183   148050469   417992541   1235402264  524979368   610952308   929335353   28961318    -           -           7.401810338880295434     
D3           526212303   564739582   1203103464  866083960   629162339   225521258   610952308   224347343   186340646   -           -           3.030683826222218849     
D9           689641752   412918631   276723121   754385689   1003657744  553394586   610952308   411074041   42202382    -           -           9.784249405637814472     
D28          467786451   1071311697  638105497   897449665   1033790544  1182660187  610952308   106411925   38123237    -           -           28.10127841452707701     
D29          998187906   1120107871  1119710778  1104935053  1080287452  1165191184  610952308   824577816   37463583    -           -           29.89857833405843749     
D4           504566300   555382876   1190814167  698244341   499520770   501061023   610952308   994622812   117210218   -           -           4.738348631004167230     
D0           748186274   50620099    697566175   971619991   844723343   729931176   610952308   437913944   77885123    -           -           0.649932837622918050     
D4           183239831   19754383    163485448   362421540   992559020   107469542   610952308   650097587   4058122     -           -           4.867863262859026909     
D3           700045756   767380210   1174296289  940186912   272246232   880257958   610952308   23152046    219763444   -           -           3.491846487444017304     
D79          199716584   710483367   730863960   390442615   953530599   381916292   610952308   630586955   8990553     -           -           79.02554681564081764     
D73          82581576    1140443695  183768624   116156550   247402349   763799074   610952308   1098509125  15431628    -           -           73.90300589153652485     
D23          272300816   853632569   660298990   331252056   1028450751  548131289   610952308   1197900774  36495856    -           -           23.38984922014159635     
D41          428500749   476543948   1193587544  497996025   1061846966  1164075906  610952308   647528395   11529093    -           -           41.33403625072674840     
D230         736390048   872848267   1105172524  744267433   38689345    987788201   610952308   130721531   3793243     -           -           230.1060773064103723     
D47          893273668   1073269470  1061634941  936814431   812044684   187651860   610952308   1095810342  22458408    -           -           47.78920527225260134     
D40          264834908   571639327   934826324   515482056   815339763   697429546   610952308   178041466   14187760    -           -           40.29102035839343208     
D4           760896307   388601756   372294551   927162595   1193860497  931178605   610952308   858166556   95831155    -           -           4.055067018653797922     
D12          320921236   423723949   1138828030  464101580   609022635   385737389   610952308   844394961   34560548    -           -           12.26033652591388307     
D78          928343826   626558798   301785028   961214138   454115393   783400540   610952308   160962401   7975090     -           -           78.56447989928640303     
D22          472431174   751284159   962777758   560172960   735763411   1117219024  610952308   644880280   33722244    -           -           22.27859329290186026     
D2           919387471   274790274   644597197   1021712820  968435606   494005465   610952308   606392716   100784679   -           -           2.726508401142995157     
D1           566718537   539212603   27505934    861541093   922975672   1151151834  610952308   1149555119  271895981   -           -           1.983157680436622562     
D2           399386280   243920462   155465818   683775860   189349352   864386823   610952308   1225787849  114996700   -           -           2.121108362239959929     
D3           448300886   147058875   301242011   854674819   350992932   660822601   610952308   1181310184  41926953    -           -           3.507502083444985854     
D8           485826643   1161953213  565504173   831048233   175533132   396514919   610952308   232746939   140605053   -           -           8.263950606383968291     
D0           701058986   173553481   527505505   1199622040  537829602   401304345   610952308   1060639920  202495932   -           -           0.857071444773517721     
D25          954605618   599011735   355593883   978490954   1187204870  556508730   610952308   1179831227  23077514    -           -           25.95651052362052515     
D149         1132939166  1046041353  86897813    1155458384  46832384    651027032   610952308   1205598768  6978266     -           -           149.8998967651849327     
D21          969880836   1235425648  976085931   1084019719  1138189974  1150228472  610952308   469417387   56769772    -           -           21.76203293541499514     
D3           792855282   592140962   200714320   992083135   1230157257  867004876   610952308   1116093754  195171723   -           -           3.033948529521358993     
D6           553522443   968240333   826912853   760088074   1095860198  154975775   610952308   231944650   140391181   -           -           6.896731875202331975     
D10          908247871   1050642462  1099236152  1023797689  712466463   957293554   610952308   133590356   99399145    -           -           10.56993460054409924     
D4           607620458   514712215   92908243    1089400049  297168607   277232191   610952308   509589094   125840867   -           -           4.090183318587593647     
D5           615887351   361955574   253931777   725250277   672837073   139407124   610952308   833138300   69072721    -           -           5.240210154744012473     
D8           705005911   426407883   278598028   814433294   86415343    806899673   610952308   482809267   48441613    -           -           8.802512067465631253     
D1           600585072   195106145   405478927   1091869346  839547897   1035763496  610952308   75939007    109300798   -           -           1.785038614265195026     
D5           730606958   647553637   83053321    934729371   215759334   1241405468  610952308   515256766   118239719   -           -           5.476616846493013062     
D7           677285893   1124361008  794555628   943945350   1000808978  493268583   610952308   1099330473  143966979   -           -           7.809853452575399251     
D120         457994887   184935539   273059348   914460492   969996102   300355343   610952308   535197325   1529282     -           -           120.9296513004141813     
D94          989547449   927908861   61638588    999970615   148721878   614602277   610952308   52324906    9769845     -           -           94.97682522087095547     
D8           281326270   1039775536  483181477   440944424   775459914   872263371   610952308   993598713   121708116   -           -           8.543189806668275105     
D3           784823180   619354711   165468469   1084767122  717123080   862685440   610952308   673124804   184935296   -           -           3.349034632090999005     
D0           772621161   68664121    703957040   1163554681  729100920   142128946   610952308   128072769   381687641   -           -           0.179896107770489744     
D5           355167159   459383694   1137414208  621932272   447474442   901358190   610952308   211248887   88402046    -           -           5.196527849592983402     
D14          845695952   890956989   1196369706  976328130   1203302569  195853118   610952308   281917002   61902884    -           -           14.39281874169222875     
D13          353340208   174841060   178499148   369535003   526295001   851610968   610952308   1116713188  13249513    -           -           13.19603671470792926     
D647         778305690   814314748   1205621685  933715271   635495332   308256151   610952308   1178196745  1257785     -           -           647.4196687033157495     
D5           764299570   154642288   609657282   810181603   385812856   762461421   610952308   337913821   30187042    -           -           5.122803618850763847     
D124         136560695   1195238924  182952514   263534359   476163390   1196807627  610952308   1147017133  9587031     -           -           124.6724793108523379     
D7           1160528708  103996798   1056531910  1186592833  1119476636  1134789525  610952308   686113748   13707208    -           -           7.587015386357309234     
D2           949139577   358969527   590170050   1212149529  575174993   76009711    610952308   404740536   160109721   -           -           2.242022063107586078     
D60          718082608   451501781   266580827   806910953   296768358   724300265   610952308   907640908   7455848     -           -           60.55673090438538983     
D28          981553931   560636566   420917365   1025285182  995460123   497210569   610952308   989300768   19466409    -           -           28.80020480408071154     
D606         626264193   1208924078  658970858   938400008   315667911   37694686    610952308   783119266   1992563     -           -           606.7181203304487737     
D1           678880640   317656884   361223756   1081121614  318093532   1055097536  610952308   258627521   276639666   -           -           1.148269474848194763     
D11          424003524   1062944446  602689821   590760315   683579276   601817550   610952308   1036487674  90489942    -           -           11.74654798651545162     
D65          433990728   1233075056  442546415   537749173   150262324   1021836889  610952308   936632818   18956948    -           -           65.04607471624651816     
D1584        921130062   543017743   378112319   924199353   1124185318  758089713   610952308   200196579   342762      -           -           1584.241377398894860     
D1           603883509   363270020   240613489   993322281   1019914387  1111672351  610952308   869067501   214444737   -           -           1.694002963570050217     
D69          641794046   308225164   333568882   748023462   882277923   1141801835  610952308   1233351661  4417550     -           -           69.77287500990367964     
D1           776323720   286286638   490037082   982422338   192737748   180597339   610952308   317449885   158027866   -           -           1.811621236472306726     
D12          835042451   1028189760  1048483434  929427887   1008848802  608012108   610952308   826004335   79958963    -           -           12.85896816845911320     
D0           537085994   28296230    508789764   811080413   1108758745  80241877    610952308   419438555   263091575   -           -           0.107552778913577905     
D174         732904815   1114364016  860171542   748362556   478388757   641114186   610952308   991257507   6390988     -           -           174.3649050819685469     
D26          333695771   491710192   1083616322  649091627   28628637    104230323   610952308   133955193   18299915    -           -           26.86953420275449366     
D3           1015237786  373481308   641756478   1117203907  901008067   943603388   610952308   866337701   97542697    -           -           3.828900773576108932     
D2779        340037677   859184073   722484347   382503748   904770640   47659534    610952308   579781286   309109      -           -           2779.550491897680106     
D5           938885973   467550725   471335248   1220860877  637197175   1105629313  610952308   495356306   92961261    -           -           5.029522189893702065     
D13          603585451   88095959    515489492   688885366   71122297    459856815   610952308   846640451   6486046     -           -           13.58238270280537634     
D3           657876066   298995674   358880392   802305307   944510392   320658610   610952308   341971388   80159102    -           -           3.730027739083204799     
D11          212313818   194759349   17554469    406993969   246770348   834900403   610952308   64587154    17633667    -           -           11.04474463536143673     
D8           720400362   661897286   58503076    1040654916  1131281372  130802985   610952308   437962818   79891254    -           -           8.284978052791610956     
D0           779432780   85135186    694297594   915403442   689753432   933581301   610952308   270286178   99579470    -           -           0.854947169331188446     
D13          206491550   295980315   1152141978  391222864   1158201795  225005432   610952308   133079979   21760236    -           -           13.60188901443899781     
D6           467670238   397311591   70358647    872550308   694288050   340722618   610952308   920690163   62790168    -           -           6.327608344669503034     
D5           696377149   1130447465  807560427   1196632271  341343297   703580841   610952308   147710287   196122027   -           -           5.764000516882277583     
D17002       325893910   425506932   1142017721  488828352   1011950454  272480668   610952308   1064793089  25026       -           -           17002.59458163509949     
D350         11440784    1167109969  85961558    19547949    155548412   924613635   610952308   437580061   3333619     -           -           350.1029868740248960     
D0           757395884   255332290   502063594   1153742328  215196737   452385581   610952308   1043224288  361049440   -           -           0.707194809663740234     
D56          384949383   1176087410  450492716   749114302   554367106   518880379   610952308   978218119   20784464    -           -           56.58492853123371379     
D5           316816688   446438599   1112008832  549025418   1068288907  399320818   610952308   646094822   84607958    -           -           5.276555652129082231     
D18          597669819   833635074   1005665488  708181041   297670252   1051227097  610952308   1117618464  45113709    -           -           18.47853108242552169     
D2           705692882   492667019   213025863   1180139039  1202632172  972420786   610952308   606699076   231246725   -           -           2.130482146287693371     
D21          537685502   1090492552  688823693   1025627845  145948415   343156910   610952308   579832727   49743159    -           -           21.92246278528470618     
D4           592909764   339247741   253662023   765614949   400493630   1238435400  610952308   653358638   74794209    -           -           4.535748763650939874     
D3           571047940   285705341   285342599   820731912   886010778   538065279   610952308   261164465   71679996    -           -           3.985844823428840593     
D19          100933854   369139352   973425245   142028365   266976428   286560495   610952308   407041583   18744832    -           -           19.69285998402119581     
D8           351618895   1189665702  403583936   555036123   452128892   165770810   610952308   943473355   148201667   -           -           8.027343592565662571     
D8           392347773   191822275   200525498   425847214   441487108   901276601   610952308   78492240    23853922    -           -           8.041540296811568345     
D22          58000812    213680364   1085951191  106627592   856192762   1166300111  610952308   747037379   9374032     -           -           22.79492581207318259     
D0           416931687   44770521    372161166   691625506   1154322707  681967487   610952308   173804269   142237868   -           -           0.314758099439454477     
D17          1021435856  1188948983  1074117616  1212235647  48126374    260838054   610952308   369473372   67436901    -           -           17.63054003623327827     
D2           670018073   201623052   468395021   784744984   859527490   572982261   610952308   426041737   96383518    -           -           2.091883095613920214     
D7           697572009   937907840   1001294912  839789005   375086500   464153456   610952308   310503669   128704025   -           -           7.287323298552628793     
D13          336483403   1125746104  452368042   586507566   832140278   850239097   610952308   211584618   86459240    -           -           13.02054128627547501     
D3           287725369   287904849   1241451263  497464813   230377699   882363953   610952308   378886760   77985925    -           -           3.691753979964974448     
D131         380517700   1186339345  435809098   396668250   939347248   141098808   610952308   167321893   9055050     -           -           131.0141131191986791     
D9           1039095525  968124491   70971034    1194817375  248028152   851975228   610952308   899421824   104764425   -           -           9.240966014942572347     
D5           536510044   322197386   214312658   1013680316  1213243830  646707333   610952308   856012248   59339772    -           -           5.429703808096869667     
D7           583543980   587485851   1237688872  1089209647  981935981   559233113   610952308   226392436   77878313    -           -           7.543638637883694270     
D21          470533290   706589380   1005574653  616562408   134176868   726348254   610952308   478903368   32445936    -           -           21.77743862898576881     
D21          1062525702  704478476   358047226   1141759403  563906475   559680275   610952308   397510858   32487589    -           -           21.68454162603448350     
D5           616203060   1077531091  780302712   826389704   33314955    131118570   610952308   1076379358  195829772   -           -           5.502386485952707946     
D23          821438037   1152888590  910180190   917931644   138455882   1157674304  610952308   1089306717  49489181    -           -           23.29577024117655129     
D48          658139390   422278967   235860423   671126772   449256184   35513883    610952308   960501795   8770290     -           -           48.14880317526558414     
D1           520824309   265753476   255070833   843715998   812341527   646369420   610952308   408933655   197932620   -           -           1.342646179290710141     
D3           736125095   842889960   1134865878  985501641   262686538   283105333   610952308   995992441   237372003   -           -           3.550924074226226249     
D3           677496824   667929407   9567417     909437845   1147356862  960698470   610952308   540828984   213614782   -           -           3.126793945374061238     
D19          647039653   1139240964  749429432   941525954   1035252936  881708363   610952308   1166295240  58067051    -           -           19.61940453976214497     
D82          409850399   1177539797  473941345   607616897   474897552   790632307   610952308   516656374   14317403    -           -           82.24534833586789447     
D4           557795244   1026486476  772939511   867005153   592160567   773180256   610952308   1190826063  248585335   -           -           4.129312278216251171     
D8           516348521   407764327   108584194   672903571   272321081   582778681   610952308   852476654   46683371    -           -           8.734680428283553045     
D5           487407207   109772253   377634954   956427731   272837512   58366041    610952308   507662884   18386683    -           -           5.970204250543722323     
D10          782429024   729084051   53344973    1140275313  1225082355  154566504   610952308   296599663   66736446    -           -           10.92482585902162066     
D3           429349297   644737406   1026242634  652213802   1064800820  437891163   490305512   253841180   206484792   -           -           3.122444998273771174     
D43          258241711   569246346   930626108   319545922   604126052   1120736824  490305512   330385042   13024867    -           -           43.70458032316184111     
D3           584168488   388208726   195959762   1070533994  357783648   718034001   490305512   95343853    97802982    -           -           3.969293349358202595     
D3           481401982   124468246   356933736   929183314   1237858531  906439977   490305512   1214988497  33620650    -           -           3.702136811751111296     
D6           500578905   1109092277  633117371   838668181   859331593   501776370   490305512   744184840   162489629   -           -           6.825618864573812277     
D22          864842108   578090412   286751696   909028008   1139555438  591034663   490305512   745360337   25310008    -           -           22.84038835546792399     
D22          599490486   1140429188  700692041   1148247981  250147511   464427425   490305512   819758335   50732991    -           -           22.47904500643378191     
D6           598722753   336918743   261804010   1142084056  450869770   431965252   490305512   1197879586  55361450    -           -           6.085800552550556389     
D0           643665761   98542509    545123252   911464831   1101632761  703410276   490305512   465791210   108067621   -           -           0.911859704952698088     
D3           704424900   108828780   595596120   1038684777  954414220   855908759   490305512   794417416   35905146    -           -           3.031007867228836780     
D4           633212050   299223622   333988428   1195655105  651695404   286208993   490305512   686843379   70768995    -           -           4.228173962340428884     
D8           395881603   854454650   783057696   687335105   939097683   982580566   490305512   1194028290  104428101   -           -           8.182229130069118081     
D4           675971297   987181834   930420206   1145588168  948153278   637758555   490305512   1086850273  206354426   -           -           4.783914031482901171     
D4           603532271   1031584995  813578019   975052927   123623742   482078904   490305512   37029987    232011615   -           -           4.446264446717462830     
D220         295499853   461019112   1076111484  315060156   765557605   361739694   490305512   1186355209  2095308     -           -           220.0245080914118592     
D4           432059887   952343255   721347375   662256559   574696817   15331106    490305512   101558300   201863215   -           -           4.717765220374598710     
D3           708568021   837863232   1112335532  1147814811  1232340054  542670145   490305512   495011799   269321231   -           -           3.111018128385132771     
D4           804603003   770827858   33775145    1017594807  459718346   1222734028  490305512   278741494   165627591   -           -           4.653982185854529515     
D39          1078368952  168072158   910296794   1121332779  27197002    198593607   490305512   784573801   4273277     -           -           39.33097667200137037     
D16          125411750   220474969   1146567524  162774183   698377598   1111074571  490305512   125983646   13324451    -           -           16.54664563665699997     
D7           400253420   445998961   1195885202  513074754   458928791   413718082   490305512   656920334   61789418    -           -           7.218047611323997257     
D0           682932179   37835185    645096994   962120404   342072174   996196336   490305512   410024929   124555729   -           -           0.303761097974064284     
D3           1094641383  186629425   908011958   1155554791  609833552   85537584    490305512   340911350   59113447    -           -           3.157139948208400027     
D8           814797615   1176694225  879734133   1150057152  1066278188  760326471   490305512   975785111   144278541   -           -           8.155711977985693659     
D3           968002401   471603270   496399131   1177686816  1225251776  164789274   490305512   225498201   129264741   -           -           3.648351950823156022     
D29          1027404765  942589425   84815340    1061737242  1140352317  274095192   490305512   610835600   31762932    -           -           29.67576875459734006     
D16          805598960   1001600575  1045629128  929563443   637035056   591942991   490305512   1181633535  61812062    -           -           16.20396638766071256     
D1           744231152   267491939   476739213   1223878389  574971260   163589978   490305512   236403987   264583915   -           -           1.010990932687650343     
D4           728995643   307570409   421425234   861357620   1030091608  865324695   490305512   495758217   67185758    -           -           4.577910827470310002     
D30          206114755   202372230   3742525     405535456   382053994   861462393   490305512   721055589   6694054     -           -           30.23163990012629118     
D57          664221077   428405830   235815247   686870425   143690694   124865796   490305512   571886658   7389985     -           -           57.97113661259122988     
D14          252247795   925955097   567923441   315403589   863673129   815335748   490305512   1082535988  62780413    -           -           14.74910808566996843     
D25          819021763   1042166565  1018485941  1013587921  375193036   1137222822  490305512   1229985122  40757131    -           -           25.57016500989728644     
D19          416453993   789388713   868696023   792013627   316746106   304044520   490305512   770284003   40894359    -           -           19.30311985083321638     
D14          698817922   539324234   159493688   1030089254  472504801   24846418    490305512   702388823   36275258    -           -           14.86755060432650816     
D431         549091483   1014212168  776510058   1095833195  1076962509  963835314   490305512   744283125   2349771     -           -           431.6217061151916505     
D1           760042029   385459786   374582243   1193394601  38755714    1111973177  490305512   490890529   326689457   -           -           1.179896619681852787     
D16          279509361   741857499   779282605   397304803   346511703   34299657    490305512   975403382   43918477    -           -           16.89169455944476398     
D39          389642178   977845898   653427023   511329200   603819972   599220369   490305512   363723557   24581112    -           -           39.78037681940507817     
D11          195295145   890251002   546674886   311389421   1213314955  1016180148  490305512   28284683    79200869    -           -           11.24041962216348914     
D1           567847134   307385475   260461659   856278170   761450674   557912494   490305512   266989458   279416098   -           -           1.100099375806185655     
D2           649149393   168964316   480185077   1236300797  477986618   1200838275  490305512   353600526   61997989    -           -           2.725319300276013791     
D1           661094218   96171037    564923181   774793550   837120393   227177158   490305512   696297480   92597558    -           -           1.038591503676587237     
D3           720078286   270804461   449273825   933160129   805979173   957849905   490305512   776351404   80832757    -           -           3.350182166865841282     
D5           307676086   477425492   1071881337  420554940   306308484   1069694676  490305512   262055357   81918378    -           -           5.828063294905570518     
D3           471339034   833697486   879272291   733050742   192391260   532794316   490305512   1026680491  209627326   -           -           3.977045845635601915     
D8           704412477   349783597   354628880   787167892   778293281   884404079   490305512   24237247    42369157    -           -           8.255618515138264374     
D11          121444960   630508043   732567660   186802021   13194808    81462433    490305512   1032624550  56087899    -           -           11.24142737099137908     
D26          417499431   299536207   117963224   823819281   737422693   167027860   490305512   1103660605  11179581    -           -           26.79315146068533337     
D3           356371576   275919356   80452220    625313950   588649900   255235895   490305512   498606652   87429202    -           -           3.155917584607486180     
D22          809484853   989672671   1061442925  962491704   666743398   729664271   490305512   1111060626  44450598    -           -           22.26455245888930448     
D0           561222867   56002136    505220731   686207267   943357513   484430051   490305512   548190009   61285267    -           -           0.913794436108110616     
D8           672959280   444833851   228125429   796908451   355007515   997547967   490305512   880845908   53213425    -           -           8.359429053852481775     
D16          1107375524  869396926   237978598   1188382567  310901519   823148414   490305512   455976166   54283965    -           -           16.01572261716696634     
D8           786978879   334033107   452945772   1036919248  334950418   516310435   490305512   311240594   37157772    -           -           8.989589230484540354     
D22          792071622   844831306   1188871059  1169394030  791054087   507490842   490305512   599077224   37426806    -           -           22.57289350312179992     
D50          444071948   1101933966  583768725   655230653   308035301   1010694509  490305512   1200837129  21754538    -           -           50.65306217948641336     
D13          653075749   845073598   1049632894  726745598   22199220    72368059    490305512   764563492   63716957    -           -           13.26293090236559790     
D0           333969765   44167214    289802551   557307885   14033566    768088307   490305512   1240411019  110631645   -           -           0.399227671250843282     
D1           310313853   87028933    223284920   544490526   764733052   571957283   490305512   286810821   76137180    -           -           1.143054326414506027     
D18          787393000   1108456498  920567245   1151768218  521734948   396090351   490305512   1118474371  58642564    -           -           18.90191053037858303     
D3           894744851   789804043   104940808   1224515529  1112840677  280821638   490305512   1095341789  235203495   -           -           3.357960488639847805     
D7           1021862634  583408456   438454178   1156550909  1171383815  1098100685  490305512   678710656   79044709    -           -           7.380740132777261536     
D14          822673345   551755951   270917394   1084020100  655753684   947252968   490305512   747446313   38633080    -           -           14.28195605941850869     
D11          314357686   935042802   620945627   431513871   1071121990  846442934   490305512   433948984   80045316    -           -           11.68141808572534088     
D24          113392103   915267557   439755289   188775531   46063593    722817830   490305512   1056528275  38008675    -           -           24.08049101948436771     
D9           664637843   204853377   459784466   878700953   720039934   1202279787  490305512   1140908189  22448513    -           -           9.125476462516693199     
D16          374330234   894784478   721176499   534875327   753777677   188669439   490305512   408134894   53240048    -           -           16.80660539599814034     
D7           450974425   128318861   322655564   484391066   134933000   422823595   490305512   611897629   16558092    -           -           7.749616380921183431     
D10          78641535    275313167   1044959111  131645830   496624526   975534169   490305512   630042398   25637240    -           -           10.73879898928277770     
D257         77138848    411708395   907061196   87929976    274092355   818427936   490305512   11708077    1600952     -           -           257.1647338583542792     
D33          444701220   836137866   850194097   497158335   588332755   666838218   490305512   523375949   25044300    -           -           33.38635402067536325     
D8           415238140   435920508   1220948375  780501659   425865414   731846393   490305512   201897614   49974621    -           -           8.722837697958729892     
D4           740436379   1116863007  865204115   1239284587  1232366923  816547304   490305512   905814046   241588171   -           -           4.623003694166797595     
D25          586563271   1161944665  666249349   1127436718  667293480   87665634    490305512   281932507   45689824    -           -           25.43114775403818583     
D5           755728357   763647031   1233712069  1058582263  465733990   349094237   490305512   156250114   150020545   -           -           5.090283007570729729     
D2           450784212   341307408   109476804   608804163   1037978588  482169747   490305512   1047537840  134744310   -           -           2.533000525216983188     
D12          541935936   920887059   862679620   620010375   1140015896  194445184   490305512   780217450   73489302    -           -           12.53089951786451856     
D262         604097002   111575462   492521540   654402940   1031416170  572595826   490305512   1036446987  425746      -           -           262.0704880374683496     
D0           613777878   9332486     604445392   707909625   288028196   252345769   490305512   868236153   48987396    -           -           0.190507901256886567     
D17          492840530   1164613524  569857749   706592439   443209548   523850138   490305512   90506681    65336712    -           -           17.82479540751912952     
D6           970856990   698762814   272094176   1142292729  848061359   277414      490305512   113100366   113678295   -           -           6.146844602129192736     
D17          197864357   953302068   486193032   340541581   441410602   750752526   490305512   394670331   55187133    -           -           17.27399152987345800     
D203         848867795   458407982   390459813   989970129   426340949   1143385104  490305512   1147143647  2253791     -           -           203.3941842877178939     
D25          506844284   1084819568  663655459   573226073   271540930   649213997   490305512   782152008   42171761    -           -           25.72383847096164658     
