Elliptic curve parameters:
name = secp256k1
mode = legacy
p = 115792089237316195423570985008687907853269984665640564039457584007908834671663
a = 0
b = 7
g = (55066263022277343669578718895168534326250603453777594175500187360389116729240, 32670510020758816978083085130507043184471273380659243275938904335757337482424)
n = 115792089237316195423570985008687907852837564279074904382605163141518161494337

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k-1                                                                             q                                                                               a                                                                               m1                                                                                                                                                                                             m2                                                                                                                                                                                             f                                                                                    
D3                                                                               48213602517610311960600033936224474761369653718786805118341796032084578190537   44509310503452021122820387990901610023658863644058562533663051868259526502334   3704292014158290837779645945322864737710790074728242584678744163825051688203    66024432134842484408323460413172431588576302778061964829449325263914880054781   10326521199227970279390782165140115586880291233084519611755297902841339490321   66179522119504588526675475197415440075547156163382310029298179442001071853508   84778813308220600846758322305007043388451174506677977260118621086791761156594   5851102268795488447069295551499692676544401965920604418191592720026642817654    17810829617232172447723426476947956827206649059275159711107529231830301864244   12591943283145967065153180982328561106956355600236485696126737568423974462049   -                                                                                                                                                                                              -                                                                                                                                                                                              3.534745154310433749321174268714966456859731811512174838828084405430595299122929     
D6                                                                               52692190157469262908695138802470387622669032183068990294984755538093949524453   54151656871407084791047172242344095546432506818770205411030542397593141598383   114332622523378373541218951568814199929074089643373689266559376282018969420407  63635743036814426282370796186628208921563064707280342971736715872214459539840   11805318171831481992340187273640213362719083725673749114586408720559538823236   107282429909209463653774487808960905749469445929049873658550482101560765103972  23575226842014705396487703745081441309204439449648594733071845850913417743539   100743332946363715714141559492496596329967490154817184091939875500650842781390  10943552879345163373675657384157821298894032524211352676751960334120510015387   8917978640088609413992509265839102427092902086223579587976914201611909462905    -                                                                                                                                                                                              -                                                                                                                                                                                              6.072189568607111132497786346625921221738140968243533281472063736703912541125678     
D7                                                                               63022002415721038095964387113035496175474067888732994702707810516850496802931   30259540557959979690572861802049857737314042808299673266942943197191518201749   32762461857761058405391525310985638438160025080433321435764867319658978601182   77823588040859847112241481993340906703319534041051440325169066357639935826120   11805318171831481992340187273640213362719083725673749114586408720559538823236   91167182087672984348345370277980274387447965853198371343050255911202290403166   23575226842014705396487703745081441309204439449648594733071845850913417743539   108557078579133151426330164567302131933680641263362550672828066690094661164579  14801585625138809016277094880305410527845466152318445622461255840789439023189   3815659915165802030856007591813854064092203279459212212862787153692740710175    -                                                                                                                                                                                              -                                                                                                                                                                                              7.930355752537005280092317647374369473100492035726702892895764096150702673161417     
D8                                                                               19744506487844745650431973241701396162451996486967394911603252032868316768972   57388290400570883598275633266840877876652256922226630846416204904648749194959   78148305324590057475727324983548426138637303843815668447792210269737729068350   32961780378218515616444163443177435765496699424493450141913173738077463870210   11805318171831481992340187273640213362719083725673749114586408720559538823236   2962203070678485627935244728497004345315044654292064333284884406179711741287    23575226842014705396487703745081441309204439449648594733071845850913417743539   108789246792577010036432234805012342521839841339398074817499722053637780286899  13217273890373769966012190201476039603044702937526055230309921705209147101238   6527232597470975684419783040225356559407293549441339681293330327659169667734    -                                                                                                                                                                                              -                                                                                                                                                                                              8.792131970723151360964935625878718219787537429980683759694379058750041754788283     
D3                                                                               14476878924137930668260207225274423155880021849537690983194908812221698797284   20413342692897887183080206793076220399009319597773359491214920692375916017495   109855625468556238908750985440886110609708266530839235874585151261363944274126  23762877672728468046801472752928115131286962726307260117165762615050206343611   102479499696077716092660599150347814216221415843926707463982168614504175537718  58535540886962526004102004831095930637055362458532784915883405866424021968824   32539262277317034125973236951000497920193207606884741133809007228233454437551   106998476180129067231392653637496183790214968434370092683462103883676294790687  9285998748590537378541265527653691975406940876769569133970853802828507546327    5190880175547393289718941697620731180473080972768121849224055009393191250957    -                                                                                                                                                                                              -                                                                                                                                                                                              3.932539762535597598439131805088864946594575144595576413625039732227384306035864     
D7                                                                               56926466343826890305410568235931414902522177893503615310115120309958904737762   86576649602979675821377824968822340207585469232733569198951182861592359875253   86141905978163409907603728275796982547774272939844950493769100589884706356846   79353700445465407773424092115821347715253607505807711087525659066826689290833   102479499696077716092660599150347814216221415843926707463982168614504175537718  1065924727606829957836436920735152875352806842295360042351277798824082739399    32539262277317034125973236951000497920193207606884741133809007228233454437551   24324353551852261917553188603771875239703996100787640528168094428156405254865   22427234101638517468013523879889932812731429612304095777410538756867784553071   12071998140549855369383520476151549277059318668895423755294042796223335631620   -                                                                                                                                                                                              -                                                                                                                                                                                              7.171691760966116467530125925209405175504583529315302150847994844279657444012827     
D42                                                                              76208741584588764539985925267739310068172897921013092137991237777223027856722   41479843286095506343031473762958690314365259917326931441595628654224965649254   34728898298493258196954451504780619753807638003686160696395609122998062207468   78188540356249895727734667212416974589605957499656893006087223818769182978199   102479499696077716092660599150347814216221415843926707463982168614504175537718  66599214385520396752796982436815357852844564544447565929223101320766431494330   32539262277317034125973236951000497920193207606884741133809007228233454437551   49447352009421189995703812971710094918094365408612998171606363031845479374773   1979798771661131187748741944677664521433059578643800868095986041546155121477    976388261465779405533731369988058253716633932548659150343768198469133240596     -                                                                                                                                                                                              -                                                                                                                                                                                              42.48293934200405970569862669572438050176758542254156545567918352832355000660831     
D183                                                                             104605445683509553254622225509456247736201341776821002073839568339837970419555  46038877892301271789904811451045294078606291818046046982446901451858583078243   58566567791208281464717414058410953657595049958774955091392666887979387341312   106468914761461696761763992654993717614943928413666470527301054814506962926950  43281754728990592833972963697655985158070196945002372759228809054024494834235   1514575763417232707248800299816300777572993042168080075125596882859799826683    31140815194387983405968013749152287992548591664892591851397856781784783650721   46660270651638737987358695043391892878278384642127365293594408689758402747990   1863469077952143507141767145537469878742586636845468453461486474668992507395    251177318189516854683265359357934526616490113474768679996325758374390005435     -                                                                                                                                                                                              -                                                                                                                                                                                              183.2923379553096606162202385434376509392901335717817890272716288202333225450409     
D18                                                                              64370284631992765681638497122583920790684630539816422372640917714334984486657   82405214566092690967244025092007946320784919141276902256679529620181886677358   97757159303216270137965457039263882322737275677614424498566551235671259303636   94352073482457835011109412094596038944667365198393911866543571878199585134718   43281754728990592833972963697655985158070196945002372759228809054024494834235   43420948327206020894339161251116544262345097917816935877020148689169125341628   31140815194387983405968013749152287992548591664892591851397856781784783650721   13884831741248966141470893734706707865958498883456889479365070365534401089828   29981788850465069329470914972012118153982734658577489493902654163864600648061   4406706931062627022696667178559684482719161222661443384835609386605783190535    -                                                                                                                                                                                              -                                                                                                                                                                                              18.69995346984003201842644462604459319907998781043482109164003293519775799052591     
D41                                                                              10162222767945410360771319265397057677149884997163505052411065176828283859776   40136233747302910904438778464972439840802789889129065858909204762363758537037   85818078257958694879903525809112525689184659387109343576107023555982686817076   11694077264614548031101084881335336858870001703819933802976277606403000558006   84295138924365572947119850184736069517895714963751498109636103759611833796814   66316960707244690647467665899239549532583475520600719197810343791413927247037   54032891241177695488699713074819330000855083295718376274946241246835182032135   110898955161349385902515278298313759071624765370781397547636053076666008836376  1531854496669137670329765615938279181720116706656428750565212429574716698230    971095787930584338792725569767382586829184757224932549019790599379983670396     -                                                                                                                                                                                              -                                                                                                                                                                                              41.33086997816524416049161875403165596798029843029470013819499440763987624897924     
D6                                                                               46574634097865304703715675920659376568096990449942780204912149593974743957454   70561664373981989105136506701715144915424268871017114435746202077145191074781   91805058961199511022150154227632139505510285858000570151771110658347714377010   82267364907917091339838640856805735376276696695542649152196502730766967949270   84295138924365572947119850184736069517895714963751498109636103759611833796814   79536770625020094805160545593777162401948024595322819294757054442557994985545   54032891241177695488699713074819330000855083295718376274946241246835182032135   4573185315307209073830949978696716880784004874440360844637101333442212210854    35692730810051786636122964936146358808179706245599868947284353136792223991816   10881903287813518067592710984513017759917284204342911257627796457182519965638   -                                                                                                                                                                                              -                                                                                                                                                                                              6.484312762915559949378062110494152760645488667808659782475071828370738178089341     
D27                                                                              94987821872497922402441673597401598020507057444002218809062431614161270154303   102629408355674277822954743372718149846272916235803241649542015108012460738686  108150502754139840003057915233371356027071705487273881542125579647666970909954  106402553546784834342849364424818793788215086192238367315189179489963433877816  57223305087823781394476600561651197459694630673894194471828701981365216604639   68683038947776939951478474674472039377379206300715732329927046940293035454124   20998148206304503099911802000700534616342315533316604064610690433577590519807   110013591022871202158783505182793645713176475959996920507638097410085109568507  11414731674286911940407690827417195767708028748236148506126747875802163723513   3669968478202626879180146978064031878842827458113030760048448607743960366199    -                                                                                                                                                                                              -                                                                                                                                                                                              27.96465663539900484169211812954290416082069039321110563733466261480422766506678     
D217                                                                             30861095394910558025924755772992955293898039726139253087390774886425939180410   53707181063338948526137640616685233434481680313224663063479738211844961738907   92946003568887804923358100164995629712253923691989494406516199816099138935840   32085679025817613818441575087538529092818839806443589751203268383551282683208   57223305087823781394476600561651197459694630673894194471828701981365216604639   93416306607922502892087609355738115250961641944237693091885630196370618251143   20998148206304503099911802000700534616342315533316604064610690433577590519807   114354897969064955878037399425080818806924315041515620309093411303450319566078  1224583630907055792516819314545573798920800080304336663812493497125343502798    246504622234163213004272909353610320878037718530836492078437458292351610460     -                                                                                                                                                                                              -                                                                                                                                                                                              217.8749452102389030359770645309815871184300735362100591395941197407389105127668     
D4                                                                               74290819950183107230720580492899467239887418624342284596376424797466381672392   50136582181901783489920088739259863854832503050054341806825936649442011213648   24154237768281323740800491753639603385054915574287942789550488148024370458744   86922839786068382456825291979168075781851953817788394149769031828358851787068   57223305087823781394476600561651197459694630673894194471828701981365216604639   88212105098590299368107416976164119415840695062671018165352591553029923100872   20998148206304503099911802000700534616342315533316604064610690433577590519807   106887811776662025726945650382185430330852182685468492624907158020210926220391  12632019835885275226104711486268608541964535193446109553392607030892470114676   11130720770756731100197023061556424530064742657111736829413389643004031099012   -                                                                                                                                                                                              -                                                                                                                                                                                              4.504342819705215477460944332235350715344768863586655051776947865305325541100350     
D11                                                                              33048294131288304556482448772488636383981133126535868116940541955138808375625   93494702810324658939589479207006135432161363495788282246577283074476183909221   55345680558279841040463954574170408804657333909822490252968422022180785960741   57890434142334092348587102267976553279834696919310418334850138778024607668025   57223305087823781394476600561651197459694630673894194471828701981365216604639   36941749769683055545916015145602293468642201747111089625127041935949783457329   20998148206304503099911802000700534616342315533316604064610690433577590519807   85335440600110613303796259330233649894533661877219564254794678411059716403644   24842140011045787792104653495487916895853563792774550217909596822885799292400   8206154120242516764377795277000719488127569333761317899030945132253009083225    -                                                                                                                                                                                              -                                                                                                                                                                                              11.39324236912596599690197425493675187474196778301921905244173841462432789544931     
D25                                                                              77117661449677740572604816046792177566908830358976730927421185693853930260159   34838844713797898337073487848473600567698541521124979686885638942806505880223   42278816735879842235531328198318576999210288837851751240535546751047424379936   80273255395369487452669269292488504974084545721147903931731038107218068781914   24250370920500269703403953087753522076056262827800575909640362940106343902400   114190966148713533579575136822739722697916809584294504686432810667518632816606  8927973606531186502792286229249693499847997219508676638188835665605592351310    1801532551637998160814734637085690513285436937211227878795424275019439714408    3155593945691746880064453245696327407175715362171173004309852413364138521755    1383406753075815451057938150080319794691661666868578823984727773114605738039    -                                                                                                                                                                                              -                                                                                                                                                                                              25.18337042691059478224053506052037783582200305207137565320023729266175078930218     
D15                                                                              68674679704621667266602929516383022391769986565928352339637864996782302857759   113372564887730514872173920884872869348376595540409511617131705779769865608499  71094204054207347817999993640198060896230955304593745105111322358530598743597   76329994441119575115841459024696124378865267790088050820880303025459078075635   24250370920500269703403953087753522076056262827800575909640362940106343902400   85368598708893822341777923868357306717114878213372211508096861595482977066409   8927973606531186502792286229249693499847997219508676638188835665605592351310    80289052202712476410239352640670330761794201890550473578671534912936097019762   7655314736497907849238529508313101987095281224159698481242438028676775217876    7432161812638404472694693449878206495007736772650764489698360767368101114751    -                                                                                                                                                                                              -                                                                                                                                                                                              15.25431869566406173248044206938222099799058723784151235921885938789560663809546     
D10                                                                              99349895075896981957026240219617386682657000458428565529718209498868724583566   26304977625328349588307812075632724505818649486786389823513562193690969302840   73044917450568632368718428143984662176838350971642175706204647305177755280726   110109490808962957386653535922397027430772035606644450594471616106101675928499  24250370920500269703403953087753522076056262827800575909640362940106343902400   76009887642885125685652833052506136173463677366569842589027336813097950854034   8927973606531186502792286229249693499847997219508676638188835665605592351310    34602283048507869296896448312994109898300056038883573371337184220419648705861   10759595733065975429627295702779640748115035148215885064753406607232951344933   2513533478303203090380578894600619949621684124485599946937550033772162479169    -                                                                                                                                                                                              -                                                                                                                                                                                              10.46533807979589868054112395965280043639887403629634058043511805548366556307169     
D22                                                                              56874655709855603158989680929728464169568708208173834608340497311081573361385   93068078001266167561626537824689293678316123587208799700301709954661225100614   79598666945905631020934128113727078344090148900039939290643950497938509755108   109674979215396729119054952151701921087430877702141093904714241052711913718193  67452574693039660815382651021262103009961848792318954744163076858979991647357   58481540209230877639627449573709526405010043939832352274190375515455478570626   57839513609861828566729754766849455977604801338853841437963582616384193532986   57746927337050895120436807805102339861172228135038095599881527972476986901607   52800323505541125960065271221973456917862169493967259296373743741630340356808   4074332204314477198924409707755007251706538714206575311966753569451233004577    -                                                                                                                                                                                              -                                                                                                                                                                                              22.84253549642136912564347810655426010206984750631246662181318522292192384840605     
D399                                                                             32091670656846308873184080137447913728594570604457953064163147876595771078985   93583578357649822252587151200621528054411393689059391747093684008300432571672   54300181536512682044167913945514293527020741194473465699674627009813500001650   36642721926840208520461018114171070396075226955438441896028720837590551947860   81940286292001792768790616060165516233121585117445927337677907739548014988958   94828939110920822663456855289253562483175165066710495730137327408656229627141   7901239479080729095639079013351407484349168645786444863805396825965628005141    64128234398369751354492693779780527378686536455509088888272777059875783216034   4551051269993899647276937976723156667480656350980488831865572960994780868875    234311766889011342245514300385817056229976147594531241104137149632304996860     -                                                                                                                                                                                              -                                                                                                                                                                                              399.3976896686474808546553081179689735906265750893418569486150016946846014526824     
D0                                                                               58588070863984015606386631928957428087013131153084253859153075392314799831897   23430952241784181407188436824592915599674554501251355266914863291438697200451   35157118622199834199198195104364512487338576651832898592238212100876102631446   89552116266034044677955890710985232152479363626442192337647963942852699307827   1478888979563742747488494880692289932318189905590246259074710426832902188647    82168308667025858034232963310947836691122887770412811492774479330158556775818   26748253101030846910150010806691427487089294826412091192580946403996593823809   79577559598792970875179573329992340089817599209978156499396833990074481252688   30964045402050029071569258782027804065466232473357938478494888550537899475930   27624025461933986534817373146929624021546898679726315380658186841776900355967   -                                                                                                                                                                                              -                                                                                                                                                                                              0.848209189282428219149485974722157866049145991844473987917668523731995171319891     
D51                                                                              54174106545099714736067357184846832138148033240217025719723658089648281167887   96004057453786148221354129160416422789856181116782246452055735128779273728899   73962138328629761938284213033118317201129416402509683650273086102387168933325   106495848348785063054216136789940509968456977549199796240427489215245976097901  1478888979563742747488494880692289932318189905590246259074710426832902188647    51251230228012440884900398376769055160596567035321530222349729183260406402558   26748253101030846910150010806691427487089294826412091192580946403996593823809   13694965534030761384929976140632158816491456835589637099657036108746872461074   52321741803685348318148779605093677830308944308982770520703831125597694930014   1852364741414366417918577579753154307839088931234255199019826964050586237873    -                                                                                                                                                                                              -                                                                                                                                                                                              51.82783676852032736414173295700893195399933373049368478901730710452286393339334     
D34                                                                              71542720285275032859062323619218497006510785249295175429096516781839862886857   87074573541170850505356256065599353051981344462193823243244338554239049871205   100260235981420377777277052562307051807367005066176256568457341369118974509989  74303483241127685052490831421933780835680770304816495433351756636375150406040   79496576112842864548667448756213685693004079088928930926412041211222413108542   70273996787378070999897046286442896343859526167832356993824788482519012737787   2078003113315579794889699774391348057675776724989880841073286643802890411848    47524730215879185557078814106246226092317037691918079903717692869977666474816   2760762955852652193428507802715283829169985055521320004255239854535287519183    2523646388958728023349628551336401277261158861262175322715520418457674907282    -                                                                                                                                                                                              -                                                                                                                                                                                              34.50347636742339070085511783539142343028852182711384428599387628428410465941501     
D2                                                                               78087906088859764328799540778860960737494903364585938342857676176378414259110   24276418190758523326301612224017448893891533750498165315541243510678047407545   53811487898101241002497928554843511843603369614087773027316432665700366851565   95250508544890276472600924487614046284250509940791545417028107608303638791151   79496576112842864548667448756213685693004079088928930926412041211222413108542   112591922330324067051347526839954413194194271162458915098394654895181960601747  2078003113315579794889699774391348057675776724989880841073286643802890411848    11259711276309766990180034150742272564180006374102567096493767871062113198962   17162602456030512143801383708753085546755606576205607074170431431925224532041   9437496264737715753594005943848618550472477059763510046175950448677516130946    -                                                                                                                                                                                              -                                                                                                                                                                                              2.572336720435587555119792835901674768736009485666657365411810746524566392530236     
D10                                                                              56688283570643536199410251953527936216014948514136202057574696583136879208491   95983746548851913708299651729076109418134852526618057042157751290469268143836   76496626259107817914681585233139734650717660266593049398022108434185772558992   80299806110527330886029095192448239772352064270068717106962447943069380478093   51726697974211993988640681470094070641296380100527174153377591369150178874526   9417963060219835810996218272130767983133847329668151327253718921883369398627    22257531945537825337685982272871466531973275053534364268406951224069360442902   60682550486952979827762702008964669406962950972979771029771109617237046652497   23611522539883794686618843238920303556337115755932515049387751359932501269602   9465238490875946826172565475687329103340717002271171958799193863271876669287    -                                                                                                                                                                                              -                                                                                                                                                                                              10.14065801314735139931818406053869955975567857510184269023489684351834456674213     
D17                                                                              86704008059990586782493191322032048480628006006051092690003332907605834076680   97748867462701176406186203251585703109731402186953810256718956896440156329918   104747229834605605799877973079134253223734168098172186815889539152683839241099  93469484744863535589661035910097049758986030468042214995526957600170112485318   111578620729252060400285081503677866126120508311441005598875658688385170349087  88573486768678468934172643039536460359380892864078674887763524238066303397367   49069357818135308865629698280787382883383725546768834619340905861658662864471   54145879964370248590008143119324423909182852479431578828538100134755497830611   6765476684872948807167844588065001278358024461991122305523624692564278408638    5518287841515201096479056265252033140331712462157625023719836596834493173024    -                                                                                                                                                                                              -                                                                                                                                                                                              17.71362246226385251928938405147046891369879953920886453445952505272669663920233     
D5                                                                               40600372440759713163577525321741240575987120383833290319667334452193997387861   59165871962096116263313060342881790500570167972001520623013735430417191443930   97226589715979792323835449987547357928254516690906674079258762163294967438268   55749708291257839602179033824151332083869004989920799103360129495567105127298   111578620729252060400285081503677866126120508311441005598875658688385170349087  27439015482908383456182508180114022762784296624605638170249589858584626701528   49069357818135308865629698280787382883383725546768834619340905861658662864471   65426753198321151258835292290417891090658697423131257614541891326657682269964   15149335850498126438601508502410091507881884606087508783692795043373107739437   10301700739763460286374508316921057560223351171658272752281744365447781908987   -                                                                                                                                                                                              -                                                                                                                                                                                              5.743311076172325058292556900870911919678043510351785605883088200695694370094940     
D3                                                                               48973525580498523844000777984097376814120749878692325742361395611010420313355   35269435113091284876920050207177435818499550270581856427804583172023324775005   13704090467407238967080727776919940995621199608110469314556812438987095538350   67648198514038780397231809248203695756476828860542259317047823542597246051568   57033348975879169316644171871933544088427030657743436661729646377465854221628   13222407998748599472721857269211522936119817056120210862085831153145727535241   44173561944989734637156042722869039614752827827667249977943045930369440581005   14747141540632373677119338320385011998310293694809126719712870152125322887190   18674672933540256553231031264106318942356078981849933574686427931586825738213   11624179713418010737538715455884738929408591914992458592988539747836768836929   -                                                                                                                                                                                              -                                                                                                                                                                                              3.034143998339866350135405518432406676413421580447328888045675853959041361373232     
D193                                                                             70447455169195745535191187762878783019965461756154584393716435603146435663597   49408123956191822150535954982341101966735932120410825096333099010943089633224   21039331213003923384655232780537681053229529635743759297383336592203346030373   70841792442537044512621623305110824741903775045105232094517427961335773686698   57033348975879169316644171871933544088427030657743436661729646377465854221628   31165448743663203895084554492784003834986976598281455537664136761856727936995   44173561944989734637156042722869039614752827827667249977943045930369440581005   4748539896028983716686863092311203784858797043047268776010597822499358442704    394337273341298977430435542232041721938313288950647700800992358189338023101     255420514444527552573661245575356514945696322939293651139795845444267551619     -                                                                                                                                                                                              -                                                                                                                                                                                              193.4383542513861825573273077103354211673364694641590365294130686488198595928602     
D14                                                                              90251619255590526494609426432824007489398931508247561242951898419613431200589   24061400134285080223424699403537443342363166568522613712974752099200282806451   66190219121305446271184727029286564147035764939724947529977146320413148394138   112409779999513071355371883389100752317274669371632110243889486429279160078171  97812785820221589697075133333114396162032776207769147213097115659216040267955   19640221644619032648255737475923787110835716804600721046863886153256183726941   2230318543590265289466761173640766193397463386367039078426331291174340554691    77642056421094625592750638695174080805205823146930813631328025572990241513700   22158160743922544860762456956276744827875737863384549000937588009665728877582   1618976279900347051559598607717028177895980054709365239201546380950515690261    -                                                                                                                                                                                              -                                                                                                                                                                                              14.86210788447507896419086353719426145145640495946177205688555301300752715500896     
D2                                                                               66360080322396146719573143170678193228590668050873383613051532832906151814942   29370207798021118769355608907656537349518292390325966206954815232696001920672   36989872524375027950217534263021655879072375660547417406096717600210149894270   84427716262350740336328317204440384310971195757082045937812452751482511826254   97812785820221589697075133333114396162032776207769147213097115659216040267955   86401683436942890559501506601045885754439509990784546719734036916603207632483   2230318543590265289466761173640766193397463386367039078426331291174340554691    916915953292828154971894835015402598588342509384789799668040195515239450909     18067635939954593616755174033762191082380527706208662324760919918576360011312   12157172502532365869307621069391619981449084932247396638768773077177071781006   -                                                                                                                                                                                              -                                                                                                                                                                                              2.415874891295919314307711241207525159642098210254352412449209011406692257921728     
D33                                                                              61897939955261448942627458251915483075085505504007343462853634166046852937290   54660459795160724909519658840955681754593735573172709810814213279398426513893   7237480160100724033107799410959801320491769930834633652039420886648426423397    81992478755780192134367568611074058131148520121139955211050094592290073925555   5904432061715441085503014514817273492477370569622548193760166454496517619469    14744319648692357946753957283319267819745229919821569232655913706399319319373   49613135357484372962324654373934544340798718911898434415633754585445624086124   93950233034869983806869958982871362822665839276719088267381329805440942266351   20094538800518743191740110359158575056063014617132611748196460426243220988265   1614323553705219367407127174439757906896461652609508218264252887317189972495    -                                                                                                                                                                                              -                                                                                                                                                                                              33.85966813759436684927689928365689149552274943497862491241709210944845484533400     
D61                                                                              92293484947283515862053121160593414940882779288343998684064507306175722994313   44734495987852824964460040389907163827757381832143557963710672354890880683162   47558988959430690897593080770686251113125397456200440720353834951284842311151   115185695669483546052840303184686845938324258602622148225259147338953373956183  5904432061715441085503014514817273492477370569622548193760166454496517619469    99247315756155757879453974725730493822587664632989032241952711055152595635491   49613135357484372962324654373934544340798718911898434415633754585445624086124   51933426411352079543621032004910591524390970536694099999841208684842332024914   22892210722200030190787182024093430997441479314278149541194640032777650961870   724642058483395098904393064219690951116862031231400519285947175065119146833     -                                                                                                                                                                                              -                                                                                                                                                                                              61.73323155086767457988280664335892749837206195760225551177665562770952472417107     
D24                                                                              72685968635946923798824876357178438470905884784346583894169613018315363092180   37151284569402096121117897961240190419226597644915061932235513719753990907885   35534684066544827677706978395938248051679287139431521961934099298561372184295   84549532082868479339572999584181851839216022128379931669588301657725036057760   5904432061715441085503014514817273492477370569622548193760166454496517619469    45447023605393195407010271218906902408489664564983630893392461482892575053495   49613135357484372962324654373934544340798718911898434415633754585445624086124   34938200788376649067199415628353596318237941205213261688048600505415408623996   11863563446921555540748123227003413368310137344033347775418688639409672965580   1504587954417590554336136995157958261045060720146497241657481181857325298700    -                                                                                                                                                                                              -                                                                                                                                                                                              24.69199920172360391422001643362512855987781884474379232153792137485460564187102     
D9                                                                               53403847699888586295328026661209766986660160543311955981894586292122997283891   29508252223689119290082164046541477382569219949724375617623571771693325072379   23895595476199467005245862614668289604090940593587580364271014520429672211512   60566376751018766229624504024280004662018765299343284086221187517675337525641   5904432061715441085503014514817273492477370569622548193760166454496517619469    60302954454539453961936706635013180069489240512764061333612528250769310740836   49613135357484372962324654373934544340798718911898434415633754585445624086124   65736055104853819796073533762568307289690988353577121261925679899752061905528   7162529051130179934296477363070237675358604756031328104326601225552340241750    3266144341977326755252685119718103259149927251092659251608377713256615591641    -                                                                                                                                                                                              -                                                                                                                                                                                              9.034583023304106809790059816315146273726256028108500164187328067828931253796255     
D49                                                                              56728887771218946870446759883884266353716395254792778694371047348784400926747   42886765028376148837538880080128746102838386540233700782997830260862367594094   13842122742842798032907879803755520250878008714559077911373217087922033332653   66037927166709186541286463828977131021241761433362305863988803001316456386410   5904432061715441085503014514817273492477370569622548193760166454496517619469    36311251735953125836808583238189211838593163698713530459071952549312375128802   49613135357484372962324654373934544340798718911898434415633754585445624086124   62576452341757517605455726382210812394811792634349462933850156806584230316126   9309039395490239670839703945092864667525366178569527169617755652532055459663    874651398277508845408536213327078348564198183375615676664513433592068168769     -                                                                                                                                                                                              -                                                                                                                                                                                              49.03298058270417697210777079959048706520367391495865899586718820574829787247101     
D2                                                                               62256546823072234646497091447689102319044837025745711586560373655542554289216   20155778444311969053650265789945269970663688651031315285769500875885185836159   42100768378760265592846825657743832348381148374714396300790872779657368453057   75849710275176681811262700322440753320706437523713083368313375524231791557673   46276850251279707268145514910580863533420824790818555779635775549612761237194   19649150774723690103703567369264024169919956141990092334472397738220170135431   40125358828504023500182668293927536964961143167815723672681125973647501695493   101144827131174579242389212051105671780856867000194233855987415524200137085947  13593163452104447164765608874751651001661600497967371781753001868689237268457   7883893014654445987434655948682498312398435033876224459548366180785605215388    -                                                                                                                                                                                              -                                                                                                                                                                                              2.556576859534591800380252871635756341687957666912458235490360487981881704074337     
D4                                                                               55295488061001505583079780992943756146906579930161808889149319447811943967808   106656068157105951661857627543352917145444196517963802344627422347358134758713  64431509141211749344793138458278746854299947691272910927127060241971970703432   84915685631275559480481677136032026202515911924389041452163774631044484824080   46276850251279707268145514910580863533420824790818555779635775549612761237194   50568565004534398478526714417032947490350677862800570080524752842017232933879   40125358828504023500182668293927536964961143167815723672681125973647501695493   73916509968076611818555477888584343773502659703861688644880716057897929298172   29620197570274053897401896143088270055609331994227232563014455183232540856272   25675290490727451685677884849855486091297247935934576326134864264579403111536   -                                                                                                                                                                                              -                                                                                                                                                                                              4.154035499447394627526913173470438132966871583479700054773477873501775112393519     
D75                                                                              52488629694275195369480731953729227530632770739016293518361292378236593325659   80363943824240105264809538478225757524869729686853862540172870432052198177846   87916775107351285528242178484191377858600605331237335360793585087702556642150   61058847683122537162855440345226951371068368560531637886568637778864451677585   65764710526861363478427894792633972897645546674272424821356131533067707145261   68242704621614882261216865948432286692117368734813364093373889915680728737475   65559144502820186367190732255005266843364239381839804977772790233792431180392   92094349233445037934184547899878807258541118518850221638402838158341794288028   8570217988847341793374708391497723840435597821515344368207345400627858351926    1067321761191144609232481604742884488019183809924227309117219974469443214103    -                                                                                                                                                                                              -                                                                                                                                                                                              75.29495485461940332531641210691092847418988096065880160843872457505243840357958     
D41                                                                              17686289052875331242244642357813501048243201202539545641248376959815349715819   31730385471894931287047647767391933675699075892864715726667572643243432999197   101747992818296595378767979599109475225381689588749734297185967458090078210959  20102499315541121432313157161614849429922185930473614274763057684487075759193   65764710526861363478427894792633972897645546674272424821356131533067707145261   107626556020347570947772605904686516416894423836087958107040361840762584730893  65559144502820186367190732255005266843364239381839804977772790233792431180392   41003261192757713906109299228421197284200592483526497691292849305343585687339   2416210262665790190068514803801348381678984727934068633514680724671726043374    772817214214799911765038731204062376490308107001065206645611887113267412201     -                                                                                                                                                                                              -                                                                                                                                                                                              41.05807283826322852087268974402909944406517694454420684853113711392360410766241     
