Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
C            36863       25731       11132       34923       90731       53276       65912       98783       3           8577        -           -                        
C            65021       60200       4821        61925       15029       8990        80989       41412       5           12040       -           -                        
C            70909       5247        65662       70841       40396       80101       80989       8485        53          99          -           -                        
C            89704       86845       2859        60329       5917        39055       29957       48408       1579        55          -           -                        
C            1           51294       48374       68370       59026       81324       29957       44193       1           51294       -           -                        
C            45365       85340       59692       44960       40984       85933       29957       13922       5           17068       -           -                        
C            23588       17350       6238        8675        27644       85372       62195       71077       8675        2           -           -                        
C            1162        62656       38173       1153        99103       30923       41138       64213       1           62656       -           -                        
C            14254       76616       37305       15655       12532       94634       53862       59081       244         314         -           -                        
C            58747       22350       36397       58793       96271       34467       75538       51940       5           4470        -           -                        
C            51265       59935       90997       51262       43405       50217       10121       45673       1           59935       -           -                        
C            52721       74400       77988       60252       47479       13245       10121       10678       4           18600       -           -                        
C            5186        62154       42699       5182        74616       147         10121       13457       2           31077       -           -                        
C            52445       59200       92912       53316       75053       76058       73723       50564       185         320         -           -                        
C            83679       11997       71682       83665       58954       9041        73723       11552       1           11997       -           -                        
A            35495       5732        29763       65258       72679       23980       73723       64465       5732        1           -           -                        
C            1           73824       25844       94175       94877       70205       79597       64945       1           73824       -           -                        
C            81694       51100       30594       81618       69617       81104       22048       45603       70          730         -           -                        
C            6937        26148       80456       2179        70421       42302       26074       9289        2179        12          -           -                        
C            85163       34385       50778       84503       95399       28680       26074       62          23          1495        -           -                        
C            57570       57460       110         57682       7009        80322       21278       3876        2           28730       -           -                        
C            66632       34450       32182       44423       83055       26426       98344       58327       5           6890        -           -                        
C            4431        63384       40714       4485        31960       16419       98344       65640       3           21128       -           -                        
C            11301       67769       43199       11276       54709       86024       98344       84114       1           67769       -           -                        
C            24          33240       66451       71875       35644       80216       13399       19563       24          1385        -           -                        
C            25933       57780       67820       2889        21840       38758       13399       77491       2889        20          -           -                        
C            12369       71856       40180       14430       77964       23264       52705       38889       3           23952       -           -                        
C            25547       81828       43386       26029       77646       8648        52705       17530       1           81828       -           -                        
C            51760       52472       98955       51831       91944       13376       84487       19764       1           52472       -           -                        
C            32563       56010       76220       32644       65441       14565       84487       51681       1           56010       -           -                        
C            19586       11374       8212        21905       65969       36133       10174       82252       1034        11          -           -                        
C            7149        34488       72328       7659        41754       65903       90019       36522       9           3832        -           -                        
C            5           85945       13727       61923       13540       13188       90019       28898       5           17189       -           -                        
C            53378       97551       55494       51853       57475       72          80557       76470       3           32517       -           -                        
C            79469       74360       5109        78000       61          11082       80557       58405       143         520         -           -                        
C            73585       20912       52673       73697       58982       76530       55525       68092       1           20912       -           -                        
C            55249       29880       25369       62154       40480       25652       55525       14872       9           3320        -           -                        
C            95626       16658       78968       83673       90797       7283        54879       84878       2           8329        -           -                        
E            50294       12573       37721       -           61285       66354       54879       96091       -           -           -           -                        
C            114         18240       81541       45869       87849       73747       95648       11215       114         160         -           -                        
C            942         13188       87421       59107       71174       35649       95648       40100       942         14          -           -                        
C            63884       78104       85447       63898       58886       99052       96397       3207        2           39052       -           -                        
C            91486       9199        82287       91531       67          98058       98841       4600        1           9199        -           -                        
C            73681       36875       36806       73844       10302       19898       98841       8314        5           7375        -           -                        
C            12806       17156       95317       13194       66040       16387       68534       83205       2           8578        -           -                        
C            36981       64456       72192       36971       96015       53726       68534       92772       1           64456       -           -                        
C            37705       48985       88387       38449       75514       24910       19241       26816       505         97          -           -                        
C            32631       15368       17263       39112       23341       24042       19241       92336       226         68          -           -                        
C            61019       70618       90068       30510       26441       62694       56501       43856       1           70618       -           -                        
C            87909       15460       72449       44341       50289       40358       35461       1675        773         20          -           -                        
C            23214       42372       80509       23409       10659       42921       35461       25615       9           4708        -           -                        
C            31245       282         30963       31459       42084       82159       35461       2913        1           282         -           -                        
C            53310       30178       23132       52871       60270       32656       92119       76989       191         158         -           -                        
C            7806        80229       27244       15471       87295       29459       1852        81124       141         569         -           -                        
C            7428        93192       13903       11139       44450       40098       44490       40416       6           15532       -           -                        
C            10543       25236       84974       10611       88343       18526       58213       31718       3           8412        -           -                        
C            12          9528        90151       69799       17788       73331       58213       27702       12          794         -           -                        
C            76125       65237       10888       73769       48169       83755       83128       16068       733         89          -           -                        
C            42436       9493        32943       48375       703         77052       68602       69908       863         11          -           -                        
C            17922       38852       78737       17939       19109       22199       92573       96670       4           9713        -           -                        
C            79276       9768        69508       80375       37194       57403       92573       40597       148         66          -           -                        
C            36783       94176       42274       36684       49489       65856       13393       35167       54          1744        -           -                        
C            95917       70466       25451       95922       16223       70534       13393       4483        2           35233       -           -                        
C            1443        7123        93987       1441        30580       74822       13393       13790       1           7123        -           -                        
C            37055       91761       44961       37246       92169       22672       10401       50991       1           91761       -           -                        
C            72901       33540       39361       73062       67685       98842       10401       25821       129         260         -           -                        
C            50526       52320       97873       60628       3038        81512       67814       55067       16          3270        -           -                        
C            73333       39911       33422       77173       24804       87491       61259       50032       373         107         -           -                        
C            84454       41478       42976       85027       71075       14892       61259       97832       223         186         -           -                        
C            62413       17147       45266       62461       85600       14924       46083       6007        13          1319        -           -                        
C            83472       39624       43848       85668       34643       22089       14923       45161       24          1651        -           -                        
C            64271       12798       51473       64282       13371       12766       14923       49868       9           1422        -           -                        
C            26825       75542       50950       26853       36893       60928       64608       58398       1           75542       -           -                        
C            59998       52455       7543        58535       97202       50113       64608       18780       15          3497        -           -                        
C            40111       54704       85074       80118       26709       77426       89984       44449       104         526         -           -                        
F            72418       15332       57086       72418       28511       71812       89984       52531       -           -           -           -                        
C            73798       61038       12760       71628       83198       94095       89984       4402        18          3391        -           -                        
C            84386       33842       50544       84418       89818       73287       85994       36022       2           16921       -           -                        
C            88348       12680       75668       96322       21286       69424       85994       8719        634         20          -           -                        
C            82417       9987        72430       82145       33798       7472        85994       42031       1           9987        -           -                        
C            56122       48258       7864        28068       56958       68118       37442       3644        14          3447        -           -                        
C            63501       60480       3021        63731       96554       8720        5746        43811       21          2880        -           -                        
C            54967       59895       94739       54915       70678       64875       62190       65504       3           19965       -           -                        
C            66608       38352       28256       34103       66750       95100       62190       35379       1598        24          -           -                        
C            18          53694       45991       71103       22603       97924       64264       31993       18          2983        -           -                        
C            56350       82510       73507       45117       60887       62017       64264       17757       185         446         -           -                        
C            268         29748       70187       71899       31468       71845       64264       27480       268         111         -           -                        
C            62833       40425       22408       62936       38123       24472       56476       76416       3           13475       -           -                        
C            5622        96543       8746        11241       90924       28475       52547       36046       3           32181       -           -                        
C            55030       3564        51466       82518       43804       90909       52547       20232       54          66          -           -                        
C            9284        87542       21409       9239        46921       94257       92764       66734       14          6253        -           -                        
C            75810       34750       41060       85280       75408       56422       92764       92295       50          695         -           -                        
C            58674       53774       4900        322         92645       19218       92764       20062       322         167         -           -                        
C            46122       97504       48285       68906       45282       82298       69882       10796       554         176         -           -                        
C            84839       3294        81545       42511       4708        10234       69882       32221       183         18          -           -                        
C            84640       90528       93779       89056       26172       35404       26120       20339       736         123         -           -                        
C            68968       73424       95211       35896       15278       91267       26120       89482       2824        26          -           -                        
C            90905       94608       95964       94017       48816       19841       26120       6176        657         144         -           -                        
C            95311       51822       43489       95316       59308       9688        26120       77166       1           51822       -           -                        
C            71121       20265       50856       70315       87882       41011       27346       98439       193         105         -           -                        
C            1220        85860       15027       2228        89310       44478       27346       91633       212         405         -           -                        
C            98697       24822       73875       84600       75195       43721       40232       51486       18          1379        -           -                        
C            85174       64368       20806       85839       23892       91073       41386       89708       54          1192        -           -                        
C            77651       19890       57761       69042       19973       80269       41386       82048       170         117         -           -                        
C            53760       2280        51480       54049       56271       66435       73868       9251        6           380         -           -                        
C            7109        63408       43368       12          47039       28354       39450       23035       12          5284        -           -                        
C            79691       21792       57899       82099       85426       65949       76840       52173       227         96          -           -                        
C            31          45415       54283       84562       9049        19207       76840       45152       31          1465        -           -                        
C            44812       58700       85779       45640       96019       12883       76840       12333       100         587         -           -                        
C            20498       37100       83065       20324       83592       43071       27578       15343       140         265         -           -                        
C            31713       29736       1977        47569       34007       55991       75840       10030       1           29736       -           -                        
C            83842       8334        75508       83802       5537        86236       13353       49322       2           4167        -           -                        
C            63990       98850       64807       94008       79973       21625       1117        41129       3954        25          -           -                        
C            97457       51737       45720       48923       96902       42120       1117        91574       389         133         -           -                        
C            91028       86730       4298        94059       93218       91616       20290       13293       98          885         -           -                        
C            253         70334       29586       18450       81354       35489       20290       22506       253         278         -           -                        
C            79613       85566       93714       39          18771       3584        63064       89270       39          2194        -           -                        
C            18          83304       16381       29156       58329       93523       63064       8398        18          4628        -           -                        
C            53288       7858        45430       49189       64885       81977       63064       95913       1           7858        -           -                        
C            50363       37580       12783       54941       78402       22907       14157       81855       5           7516        -           -                        
C            74919       16578       58341       59937       71025       74990       14157       59872       9           1842        -           -                        
C            94337       33202       61135       95811       95240       1892        14157       4180        1           33202       -           -                        
C            7544        45662       61549       6313        3724        33001       90969       26401       158         289         -           -                        
C            50710       70426       79951       33822       62285       45820       90969       15126       46          1531        -           -                        
C            83120       79439       3681        80121       86215       97994       92502       53910       2147        37          -           -                        
C            819         66534       33952       949         38060       16846       64074       47866       39          1706        -           -                        
C            77147       45292       31855       93603       36248       52044       64074       14948       11323       4           -           -                        
C            58035       90348       67354       87052       16917       36621       69996       44616       1           90348       -           -                        
C            3439        57694       45412       2295        27908       11496       69996       75463       7           8242        -           -                        
C            26738       56176       70229       26707       38988       8158        60475       56098       16          3511        -           -                        
C            77212       14352       62860       64346       74306       75629       41560       72825       16          897         -           -                        
C            47177       61893       84951       47199       31709       90657       41560       62240       9           6877        -           -                        
C            98721       92947       5774        95395       25797       10327       57530       67758       2267        41          -           -                        
C            15063       48840       65890       20073       64019       15441       69513       82376       33          1480        -           -                        
C            4110        1572        2538        4102        26214       8973        69513       61023       6           262         -           -                        
C            26292       53119       72840       26333       96556       74061       52346       32981       11          4829        -           -                        
C            60820       75670       84817       60570       76989       9543        52346       13946       70          1081        -           -                        
C            84676       85748       98595       84592       43014       25615       52346       19155       4           21437       -           -                        
C            60178       68412       91433       11402       4059        9088        31522       54528       11402       6           -           -                        
C            81218       33896       47322       81970       70233       60006       31522       68114       2           16948       -           -                        
C            74479       36480       37999       74513       99150       51328       31522       37907       19          1920        -           -                        
A            66637       6685        59952       96613       51362       31688       31522       18425       6685        1           -           -                        
C            92807       98624       93850       86622       56371       17111       97309       59518       32          3082        -           -                        
C            32556       76360       55863       16282       96399       28724       97309       9004        8           9545        -           -                        
C            95317       43316       52001       95161       32          93297       97309       13812       1           43316       -           -                        
C            26897       54907       71657       26893       649         17702       8217        53527       1           54907       -           -                        
C            37855       15240       22615       34415       55705       51592       64493       73223       15          1016        -           -                        
C            53333       25926       27407       54129       66542       5676        68611       86963       1           25926       -           -                        
F            65636       51659       13977       65636       69270       15874       68611       47112       -           -           -           -                        
C            6361        7132        98896       6524        46675       85260       26435       33320       4           1783        -           -                        
C            64504       57968       6536        68804       71461       82011       10283       54789       4           14492       -           -                        
C            63481       87781       75367       41          73224       30398       24881       99234       41          2141        -           -                        
C            59291       80773       78185       29651       67933       23815       24881       55591       11          7343        -           -                        
C            64803       43500       21303       43212       63552       28399       46255       57456       30          1450        -           -                        
C            15951       86058       29560       16226       12163       43726       565         18731       1           86058       -           -                        
C            80569       59714       20855       79450       51295       40494       565         59541       1           59714       -           -                        
C            22215       8680        13535       44422       14448       9371        2474        56015       8           1085        -           -                        
C            97720       86896       10824       97726       20145       34375       54758       27918       4           21724       -           -                        
C            88176       53872       34304       88138       82298       69324       54758       87080       16          3367        -           -                        
C            75          19425       80317       95056       67827       91300       54758       36545       75          259         -           -                        
C            91063       75438       15625       96683       60665       45635       68094       94084       1143        66          -           -                        
C            94946       708         94238       95416       80674       74290       68094       7462        6           118         -           -                        
C            63429       26587       36842       95143       88448       46196       68094       25574       1           26587       -           -                        
C            86912       16686       70226       8343        27149       85372       85431       71077       8343        2           -           -                        
C            61676       34580       27096       61876       98331       22334       85431       48614       76          455         -           -                        
C            13827       40293       73201       14121       63089       64863       85431       24432       9           4477        -           -                        
C            98736       24973       73763       99041       96481       60376       92785       55394       221         113         -           -                        
C            61011       35388       25623       61018       51026       94996       64408       4919        6           5898        -           -                        
C            23600       23232       368         23597       90634       35934       64408       95262       2           11616       -           -                        
C            72552       20208       52344       72445       84339       6335        4788        72096       6           3368        -           -                        
C            2           69072       30597       12746       73882       75288       4788        21415       2           34536       -           -                        
C            39391       65715       73343       39397       95974       95878       76116       75198       1           65715       -           -                        
C            13815       18816       94666       784         69248       62384       76116       2211        784         24          -           -                        
C            45286       89870       55083       45281       98234       69937       70072       73453       1           89870       -           -                        
C            88245       18625       69620       90250       46918       31522       70072       98994       25          745         -           -                        
C            51202       94976       55893       50690       30862       62149       70072       8419        2           47488       -           -                        
C            74273       25855       48418       39722       15651       97861       70072       30906       5171        5           -           -                        
C            62098       62790       98975       61131       31545       37101       43133       94361       210         299         -           -                        
C            27884       86940       40611       27900       33033       97414       35648       74642       12          7245        -           -                        
C            31926       61778       69815       31204       64095       7127        46810       91949       158         391         -           -                        
C            39441       39310       131         45074       62162       46177       75976       75191       10          3931        -           -                        
C            51262       74400       76529       51504       87787       56977       75976       98654       200         372         -           -                        
C            15190       1648        13542       206         78049       49082       75976       93655       206         8           -           -                        
C            49349       96628       52388       54829       61508       534         79579       25163       29          3332        -           -                        
C            54055       17400       36655       57428       85495       80731       79579       90889       87          200         -           -                        
C            43801       20130       23671       43951       84475       69991       79579       70419       1           20130       -           -                        
C            67793       27380       40413       67014       70844       61652       21909       86488       20          1369        -           -                        
C            26656       98532       27791       27223       89762       27256       21909       99164       7           14076       -           -                        
C            99611       96492       3119        99011       6278        16066       2250        30052       11          8772        -           -                        
C            82530       72423       10107       8047        64935       49245       2250        44537       8047        9           -           -                        
C            98257       57461       40796       98261       85362       35373       55709       25761       1           57461       -           -                        
C            50581       36813       13768       50186       24910       22096       63345       72065       21          1753        -           -                        
C            80415       17410       63005       85145       36822       51763       31854       16636       5           3482        -           -                        
C            22084       63714       58037       44086       55772       71336       85025       6531        82          777         -           -                        
C            76905       17586       59319       79753       51108       29427       62705       27345       9           1954        -           -                        
C            94348       99238       94777       98481       43058       94732       62705       28552       3422        29          -           -                        
C            60057       95733       63991       62559       74335       51873       77116       64454       9           10637       -           -                        
C            51660       85596       65731       57608       55698       46712       77116       8784        4076        21          -           -                        
C            81566       48064       33502       81459       10285       70051       55597       45773       32          1502        -           -                        
C            29328       43896       85099       36306       26485       78527       55597       33012       1416        31          -           -                        
C            3           89094       10576       11189       34922       50964       93440       71729       3           29698       -           -                        
C            9           58806       40870       88763       48233       53312       93440       51338       9           6534        -           -                        
C            90884       87312       3572        91060       52699       89386       9555        65594       68          1284        -           -                        
C            89946       52924       37022       90578       57368       12625       9555        93351       202         262         -           -                        
C            63217       35629       27588       63366       32166       14596       12033       90890       41          869         -           -                        
C            15938       47280       68325       18212       34161       23662       57749       48185       20          2364        -           -                        
C            54385       96984       57068       3           81713       44471       57749       61680       3           32328       -           -                        
C            74933       18023       56910       75219       7352        91096       67024       74224       1           18023       -           -                        
C            63030       5568        57462       59336       35875       56932       58745       48746       232         24          -           -                        
C            16820       47124       69363       33638       48560       37696       81151       39055       2           23562       -           -                        
E            39274       9818        29456       -           4306        24021       51779       68885       -           -           -           -                        
C            61483       79021       82129       61405       31845       48607       17495       69724       19          4159        -           -                        
C            2           80740       18929       78690       65940       79762       17495       85551       2           40370       -           -                        
C            77495       39515       37980       77208       47644       72934       82513       71358       5           7903        -           -                        
C            45365       62651       82381       89273       6572        5003        82513       68178       1457        43          -           -                        
C            7290        21712       85245       14534       48538       85577       14113       30218       46          472         -           -                        
C            12612       12688       99591       12620       20358       29512       43373       22658       4           3172        -           -                        
C            86665       28250       58415       86855       25104       32666       2588        98088       25          1130        -           -                        
C            12111       87962       23816       9689        94431       66906       2588        42355       1           87962       -           -                        
C            72488       82350       89805       71959       61139       17995       2588        34336       15          5490        -           -                        
C            80805       37167       43638       80803       87493       43130       27255       62209       1           37167       -           -                        
C            58530       95175       63022       39021       33485       528         96137       65753       3           31725       -           -                        
C            37876       55460       82083       38058       38066       9919        96137       13695       20          2773        -           -                        
C            6512        45218       60961       7163        63750       55909       9803        41581       2           22609       -           -                        
C            53211       77902       74976       54275       78292       20164       32027       12031       11          7082        -           -                        
C            71587       81388       89866       71364       42197       86541       82198       72653       4           20347       -           -                        
C            91521       10097       81424       89233       3820        98151       30223       35721       1           10097       -           -                        
C            61489       63229       97927       56365       79720       64743       21510       46650       1           63229       -           -                        
C            57607       21476       36131       69128       18869       87654       21510       38708       2           10738       -           -                        
C            16658       76828       39497       17005       48904       84637       44957       48759       2           38414       -           -                        
C            36537       90801       45403       35036       86969       51377       58324       23485       513         177         -           -                        
C            342         20862       79147       93660       55811       29278       58324       48674       342         61          -           -                        
C            173         33216       66624       51437       39503       5557        21914       83412       173         192         -           -                        
C            20826       55269       65224       18601       49976       6775        56511       18223       801         69          -           -                        
C            50283       35368       14915       50252       24063       97536       56511       40555       1           35368       -           -                        
C            31058       70848       59877       31080       43130       89292       67356       54852       16          4428        -           -                        
C            99149       63531       35618       99505       14687       78033       67356       45661       181         351         -           -                        
C            92858       39996       52862       92420       41363       4778        23269       96856       2           19998       -           -                        
C            17503       86735       30435       16397       81750       28113       23269       27792       913         95          -           -                        
C            39608       22232       17376       36008       64587       66777       56407       24024       8           2779        -           -                        
C            16760       46128       70299       16808       65414       11330       2726        14396       8           5766        -           -                        
C            27328       89392       37603       25657       65682       60298       92198       44489       592         151         -           -                        
C            10530       89622       20575       21042       36210       28307       92408       22859       18          4979        -           -                        
C            54852       40860       13992       63767       15533       35731       77977       12303       1362        30          -           -                        
C            74669       94416       79920       74712       7757        2695        19879       70320       21          4496        -           -                        
C            37137       34304       2833        37132       23725       61772       11828       49627       2           17152       -           -                        
C            66932       89176       77423       66779       73947       85780       56655       23278       71          1256        -           -                        
C            33116       27359       5757        32803       22417       22783       56655       62028       251         109         -           -                        
C            9038        57800       50905       8941        3559        9888        56655       24996       17          3400        -           -                        
C            23754       10030       13724       35336       42270       54095       96903       10870       590         17          -           -                        
C            87518       85408       2110        87452       7399        15368       62676       13199       2           42704       -           -                        
F            20388       61374       58681       20388       23002       82362       62676       87728       -           -           -           -                        
C            90578       33792       56786       22          81142       96525       98098       57571       22          1536        -           -                        
C            60571       43204       17367       60532       96843       77764       35943       53771       4           10801       -           -                        
C            80576       39550       41026       80599       55502       57650       35943       18583       7           5650        -           -                        
C            17504       6205        11299       35007       48622       95607       35943       5877        1           6205        -           -                        
C            20157       47572       72252       19507       69516       60938       37606       85296       7           6796        -           -                        
C            19          39862       59824       18847       9668        77515       37606       10911       19          2098        -           -                        
C            3           74571       25099       25814       67823       32293       74455       72388       3           24857       -           -                        
C            39185       66250       72602       19595       62611       58464       92596       92301       5           13250       -           -                        
C            78889       41336       37553       71718       77809       89459       92596       89278       8           5167        -           -                        
C            62785       51104       11681       64066       2068        95746       27206       19881       16          3194        -           -                        
C            94098       92466       1632        94002       51339       67456       60268       88772       18          5137        -           -                        
C            38349       78513       59503       38283       88770       10533       60268       34145       3           26171       -           -                        
